onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,xml_mn,mn,duration_qb,timesig,label,alt_label,globalkey,localkey,chord,special,numeral,cadence,phraseend,chord_type
61.25,0.25,61.25,0.25,490,2,86,1,n302-1,16,16,,,,,,,,,,,,
61.5,0.25,61.5,0.25,492,2,80,1,n303-1,16,16,,,,,,,,,,,,
61.5,0.5,61.5,0.5,492,4,74,2,n316-1,16,16,,,,,,,,,,,,
61.75,0.25,61.75,0.25,494,2,86,1,n304-1,16,16,,,,,,,,,,,,
62.0,0.5,62.0,0.5,496,4,74,2,n317-1,16,16,,,,,,,,,,,,
62.0,0.25,62.0,0.25,496,2,80,1,n305-1,16,16,,,,,,,,,,,,
62.0,1.0,62.0,1.0,496,8,62,5,n326-1,16,16,,,,,,,,,,,,
62.0,1.0,62.0,1.0,496,8,50,5,n325-1,16,16,,,,,,,,,,,,
62.25,0.25,62.25,0.25,498,2,86,1,n306-1,16,16,,,,,,,,,,,,
62.5,0.5,62.5,0.5,500,4,74,2,n318-1,16,16,,,,,,,,,,,,
62.5,0.25,62.5,0.25,500,2,80,1,n307-1,16,16,,,,,,,,,,,,
62.75,0.25,62.75,0.25,502,2,86,1,n308-1,16,16,,,,,,,,,,,,
63.0,0.5,63.0,0.5,504,4,74,2,n319-1,16,16,,,,,,,,,,,,
63.0,1.0,63.0,1.0,504,8,58,5,n328-1,16,16,,,,,,,,,,,,
63.0,0.25,63.0,0.25,504,2,80,1,n309-1,16,16,,,,,,,,,,,,
63.0,1.0,63.0,1.0,504,8,46,5,n327-1,16,16,,,,,,,,,,,,
63.25,0.25,63.25,0.25,506,2,86,1,n310-1,16,16,,,,,,,,,,,,
63.5,0.5,63.5,0.5,508,4,74,2,n320-1,16,16,,,,,,,,,,,,
63.5,0.25,63.5,0.25,508,2,80,1,n311-1,16,16,,,,,,,,,,,,
63.75,0.25,63.75,0.25,510,2,86,1,n312-1,16,16,,,,,,,,,,,,
64.0,1.0,64.0,1.0,512,8,85,1,n330-1,17,17,,,,,,,,,,,,
64.0,1.0,64.0,1.0,512,8,81,1,n329-1,17,17,,,,,,,,,,,,
64.0,1.0,64.0,1.0,512,8,76,2,n336-1,17,17,,,,,,,,,,,,
64.0,0.25,64.0,0.25,512,2,57,5,n337-1,17,17,1.5,4/4,V|HC}{,,D,I,V,,V,HC,}{,M
64.25,0.25,64.25,0.25,514,2,69,5,n338-1,17,17,,,,,,,,,,,,
64.5,0.25,64.5,0.25,516,2,68,5,n339-1,17,17,,,,,,,,,,,,
64.75,0.25,64.75,0.25,518,2,69,5,n340-1,17,17,,,,,,,,,,,,
65.0,0.25,65.0,0.25,520,2,71,5,n341-1,17,17,,,,,,,,,,,,
65.25,0.25,65.25,0.25,522,2,69,5,n342-1,17,17,,,,,,,,,,,,
65.5,0.25,65.5,0.25,524,2,66,5,n343-1,17,17,0.5,4/4,I6,,D,I,I6,,I,,,M
65.5,0.5,65.5,0.5,524,4,81,1,n331-1,17,17,,,,,,,,,,,,
65.75,0.25,65.75,0.25,526,2,69,5,n344-1,17,17,,,,,,,,,,,,
66.0,0.5,66.0,0.5,528,4,79,1,n332-1,17,17,,,,,,,,,,,,
66.0,0.25,66.0,0.25,528,2,64,5,n345-1,17,17,0.5,4/4,V43,,D,I,V43,,V,,,Mm7
66.25,0.25,66.25,0.25,530,2,69,5,n346-1,17,17,,,,,,,,,,,,
66.5,0.5,66.5,0.5,532,4,78,1,n333-1,17,17,,,,,,,,,,,,
66.5,0.25,66.5,0.25,532,2,62,5,n347-1,17,17,0.5,4/4,I,,D,I,I,,I,,,M
66.75,0.25,66.75,0.25,534,2,69,5,n348-1,17,17,,,,,,,,,,,,
67.0,0.25,67.0,0.25,536,2,61,5,n349-1,17,17,0.5,4/4,V6,,D,I,V6,,V,,,M
67.0,0.5,67.0,0.5,536,4,76,1,n334-1,17,17,,,,,,,,,,,,
67.25,0.25,67.25,0.25,538,2,69,5,n350-1,17,17,,,,,,,,,,,,
67.5,0.5,67.5,0.5,540,4,74,1,n335-1,17,17,,,,,,,,,,,,
67.5,0.25,67.5,0.25,540,2,59,5,n351-1,17,17,0.5,4/4,vi7,,D,I,vi7,,vi,,,mm7
67.75,0.25,67.75,0.25,542,2,69,5,n352-1,17,17,,,,,,,,,,,,
68.0,0.25,68.0,0.25,544,2,57,5,n365-1,18,18,0.5,4/4,V,,D,I,V,,V,,,M
68.0,0.5,68.0,0.5,544,4,73,1,n353-1,18,18,,,,,,,,,,,,
68.25,0.25,68.25,0.25,546,2,69,5,n366-1,18,18,,,,,,,,,,,,
68.5,0.25,68.5,0.25,548,2,59,5,n367-1,18,18,0.5,4/4,vi7,,D,I,vi7,,vi,,,mm7
68.5,0.5,68.5,0.5,548,4,74,1,n354-1,18,18,,,,,,,,,,,,
68.75,0.25,68.75,0.25,550,2,69,5,n368-1,18,18,,,,,,,,,,,,
69.0,0.5,69.0,0.5,552,4,76,1,n355-1,18,18,,,,,,,,,,,,
69.0,0.25,69.0,0.25,552,2,61,5,n369-1,18,18,0.5,4/4,V6,,D,I,V6,,V,,,M
69.25,0.25,69.25,0.25,554,2,69,5,n370-1,18,18,,,,,,,,,,,,
69.5,0.25,69.5,0.25,556,2,62,5,n371-1,18,18,0.5,4/4,I,,D,I,I,,I,,,M
69.5,0.5,69.5,0.5,556,4,78,1,n356-1,18,18,,,,,,,,,,,,
69.75,0.25,69.75,0.25,558,2,69,5,n372-1,18,18,,,,,,,,,,,,
70.0,0.0,70.0,0.0,560,0,81,1,n357-1,18,18,,,,,,,,,,,,
70.0,0.25,70.0,0.25,560,2,64,5,n373-1,18,18,0.5,4/4,V43,,D,I,V43,,V,,,Mm7
70.0,0.5,70.0,0.5,560,4,79,1,n358-1,18,18,,,,,,,,,,,,
70.25,0.25,70.25,0.25,562,2,69,5,n374-1,18,18,,,,,,,,,,,,
70.5,0.25,70.5,0.25,564,2,61,5,n375-1,18,18,0.5,4/4,V6,,D,I,V6,,V,,,M
70.5,0.25,70.5,0.25,564,2,78,1,n359-1,18,18,,,,,,,,,,,,
70.75,0.25,70.75,0.25,566,2,69,5,n376-1,18,18,,,,,,,,,,,,
70.75,0.25,70.75,0.25,566,2,76,1,n360-1,18,18,,,,,,,,,,,,
71.0,0.0,71.0,0.0,568,0,79,1,n361-1,18,18,,,,,,,,,,,,
71.0,0.5,71.0,0.5,568,4,78,1,n362-1,18,18,,,,,,,,,,,,
71.0,0.25,71.0,0.25,568,2,62,5,n377-1,18,18,0.5,4/4,I,,D,I,I,,I,,,M
71.25,0.25,71.25,0.25,570,2,69,5,n378-1,18,18,,,,,,,,,,,,
71.5,0.25,71.5,0.25,572,2,76,1,n363-1,18,18,,,,,,,,,,,,
71.5,0.25,71.5,0.25,572,2,59,5,n379-1,18,18,0.5,4/4,vi7,,D,I,vi7,,vi,,,mm7
71.75,0.25,71.75,0.25,574,2,69,5,n380-1,18,18,,,,,,,,,,,,
71.75,0.25,71.75,0.25,574,2,74,1,n364-1,18,18,,,,,,,,,,,,
72.0,0.25,72.0,0.25,576,2,57,5,n390-1,19,19,1.5,4/4,V,,D,I,V,,V,,,M
72.0,1.0,72.0,1.0,576,8,73,1,n381-1,19,19,,,,,,,,,,,,
72.0,1.0,72.0,1.0,576,8,76,1,n382-1,19,19,,,,,,,,,,,,
72.0,1.0,72.0,1.0,576,8,81,1,n383-1,19,19,,,,,,,,,,,,
72.25,0.25,72.25,0.25,578,2,69,5,n391-1,19,19,,,,,,,,,,,,
72.5,0.25,72.5,0.25,580,2,68,5,n392-1,19,19,,,,,,,,,,,,
72.75,0.25,72.75,0.25,582,2,69,5,n393-1,19,19,,,,,,,,,,,,
73.0,0.25,73.0,0.25,584,2,71,5,n394-1,19,19,,,,,,,,,,,,
73.25,0.25,73.25,0.25,586,2,69,5,n395-1,19,19,,,,,,,,,,,,
73.5,0.25,73.5,0.25,588,2,66,5,n396-1,19,19,0.5,4/4,I6,,D,I,I6,,I,,,M
73.5,0.5,73.5,0.5,588,4,81,1,n385-1,19,19,,,,,,,,,,,,
73.75,0.25,73.75,0.25,590,2,69,5,n397-1,19,19,,,,,,,,,,,,
74.0,0.5,74.0,0.5,592,4,79,1,n386-1,19,19,,,,,,,,,,,,
74.0,0.25,74.0,0.25,592,2,64,5,n398-1,19,19,0.5,4/4,V43,,D,I,V43,,V,,,Mm7
74.25,0.25,74.25,0.25,594,2,69,5,n399-1,19,19,,,,,,,,,,,,
74.5,0.25,74.5,0.25,596,2,62,5,n400-1,19,19,0.5,4/4,I,,D,I,I,,I,,,M
74.5,0.5,74.5,0.5,596,4,78,1,n387-1,19,19,,,,,,,,,,,,
74.75,0.25,74.75,0.25,598,2,69,5,n401-1,19,19,,,,,,,,,,,,
75.0,0.5,75.0,0.5,600,4,76,1,n388-1,19,19,,,,,,,,,,,,
75.0,0.25,75.0,0.25,600,2,61,5,n402-1,19,19,0.5,4/4,V6,,D,I,V6,,V,,,M
75.25,0.25,75.25,0.25,602,2,69,5,n403-1,19,19,,,,,,,,,,,,
75.5,0.25,75.5,0.25,604,2,59,5,n404-1,19,19,0.5,4/4,vi7,,D,I,vi7,,vi,,,mm7
75.5,0.5,75.5,0.5,604,4,74,1,n389-1,19,19,,,,,,,,,,,,
75.75,0.25,75.75,0.25,606,2,69,5,n405-1,19,19,,,,,,,,,,,,
76.0,0.5,76.0,0.5,608,4,73,1,n406-1,20,20,,,,,,,,,,,,
76.0,0.25,76.0,0.25,608,2,57,5,n418-1,20,20,0.5,4/4,V,,D,I,V,,V,,,M
76.25,0.25,76.25,0.25,610,2,69,5,n419-1,20,20,,,,,,,,,,,,
76.5,0.25,76.5,0.25,612,2,59,5,n420-1,20,20,0.5,4/4,vi7,,D,I,vi7,,vi,,,mm7
76.5,0.5,76.5,0.5,612,4,74,1,n407-1,20,20,,,,,,,,,,,,
76.75,0.25,76.75,0.25,614,2,69,5,n421-1,20,20,,,,,,,,,,,,
77.0,0.25,77.0,0.25,616,2,61,5,n422-1,20,20,0.5,4/4,V6,,D,I,V6,,V,,,M
77.0,0.5,77.0,0.5,616,4,76,1,n408-1,20,20,,,,,,,,,,,,
77.25,0.25,77.25,0.25,618,2,69,5,n423-1,20,20,,,,,,,,,,,,
77.5,0.25,77.5,0.25,620,2,62,5,n424-1,20,20,0.5,4/4,I,,D,I,I,,I,,,M
77.5,0.5,77.5,0.5,620,4,78,1,n409-1,20,20,,,,,,,,,,,,
77.75,0.25,77.75,0.25,622,2,69,5,n425-1,20,20,,,,,,,,,,,,
78.0,0.0,78.0,0.0,624,0,81,1,n410-1,20,20,,,,,,,,,,,,
78.0,0.5,78.0,0.5,624,4,79,1,n411-1,20,20,,,,,,,,,,,,
78.0,0.25,78.0,0.25,624,2,64,5,n426-1,20,20,0.5,4/4,V43,,D,I,V43,,V,,,Mm7
78.25,0.25,78.25,0.25,626,2,69,5,n427-1,20,20,,,,,,,,,,,,
78.5,0.25,78.5,0.25,628,2,61,5,n428-1,20,20,0.5,4/4,V6,,D,I,V6,,V,,,M
78.5,0.25,78.5,0.25,628,2,78,1,n412-1,20,20,,,,,,,,,,,,
78.75,0.25,78.75,0.25,630,2,76,1,n413-1,20,20,,,,,,,,,,,,
78.75,0.25,78.75,0.25,630,2,69,5,n429-1,20,20,,,,,,,,,,,,
79.0,0.25,79.0,0.25,632,2,62,5,n430-1,20,20,0.5,4/4,I,,D,I,I,,I,,,M
79.0,0.5,79.0,0.5,632,4,78,1,n415-1,20,20,,,,,,,,,,,,
79.0,0.0,79.0,0.0,632,0,79,1,n414-1,20,20,,,,,,,,,,,,
79.25,0.25,79.25,0.25,634,2,69,5,n431-1,20,20,,,,,,,,,,,,
79.5,0.25,79.5,0.25,636,2,76,1,n416-1,20,20,,,,,,,,,,,,
79.5,0.25,79.5,0.25,636,2,59,5,n432-1,20,20,0.5,4/4,vi7,,D,I,vi7,,vi,,,mm7
79.75,0.25,79.75,0.25,638,2,74,1,n417-1,20,20,,,,,,,,,,,,
79.75,0.25,79.75,0.25,638,2,69,5,n433-1,20,20,,,,,,,,,,,,
80.0,1.0,80.0,1.0,640,8,73,1,n434-1,21,21,,,,,,,,,,,,
80.0,1.0,80.0,1.0,640,8,57,5,n443-1,21,21,4.0,4/4,V},,D,I,V,,V,,},M
80.0,1.0,80.0,1.0,640,8,76,1,n435-1,21,21,,,,,,,,,,,,
80.0,1.0,80.0,1.0,640,8,81,1,n436-1,21,21,,,,,,,,,,,,
81.0,1.0,81.0,1.0,648,8,57,5,n444-1,21,21,,,,,,,,,,,,
81.0,1.0,81.0,1.0,648,8,64,5,n446-1,21,21,,,,,,,,,,,,
81.0,0.25,81.0,0.25,648,2,76,1,n437-1,21,21,,,,,,,,,,,,
81.0,1.0,81.0,1.0,648,8,61,5,n445-1,21,21,,,,,,,,,,,,
81.25,0.25,81.25,0.25,650,2,73,1,n438-1,21,21,,,,,,,,,,,,
81.5,0.25,81.5,0.25,652,2,76,1,n439-1,21,21,,,,,,,,,,,,
81.75,0.25,81.75,0.25,654,2,73,1,n440-1,21,21,,,,,,,,,,,,
82.0,1.0,82.0,1.0,656,8,57,5,n447-1,21,21,,,,,,,,,,,,
82.0,1.0,82.0,1.0,656,8,61,5,n448-1,21,21,,,,,,,,,,,,
82.0,1.0,82.0,1.0,656,8,64,5,n449-1,21,21,,,,,,,,,,,,
82.0,1.0,82.0,1.0,656,8,69,1,n441-1,21,21,,,,,,,,,,,,
84.0,1.0,84.0,1.0,672,8,76,1,n451-1,22,22,4.0,4/4,V.V{,,D,V,V,,V,,{,M
85.0,0.5,85.0,0.5,680,4,81,1,n452-1,22,22,,,,,,,,,,,,
85.5,0.5,85.5,0.5,684,4,80,1,n453-1,22,22,,,,,,,,,,,,
86.0,0.5,86.0,0.5,688,4,83,1,n454-1,22,22,,,,,,,,,,,,
86.5,0.5,86.5,0.5,692,4,81,1,n455-1,22,22,,,,,,,,,,,,
87.0,0.5,87.0,0.5,696,4,80,1,n456-1,22,22,,,,,,,,,,,,
87.5,0.5,87.5,0.5,700,4,78,1,n457-1,22,22,,,,,,,,,,,,
88.0,0.5,88.0,0.5,704,4,78,1,n459-1,23,23,,,,,,,,,,,,
88.0,0.5,88.0,0.5,704,4,71,5,n468-1,23,23,,,,,,,,,,,,
88.0,0.5,88.0,0.5,704,4,68,5,n467-1,23,23,0.5,4/4,V6(2),,D,V,V6(2),,V,,,M
88.5,0.5,88.5,0.5,708,4,76,1,n460-1,23,23,,,,,,,,,,,,
88.5,0.5,88.5,0.5,708,4,71,5,n470-1,23,23,,,,,,,,,,,,
88.5,0.5,88.5,0.5,708,4,68,5,n469-1,23,23,3.5,4/4,V6,,D,V,V6,,V,,,M
89.0,0.5,89.0,0.5,712,4,68,5,n471-1,23,23,,,,,,,,,,,,
89.0,0.5,89.0,0.5,712,4,71,5,n472-1,23,23,,,,,,,,,,,,
89.0,1.5,89.0,1.5,712,12,76,1,n461-1,23,23,,,,,,,,,,,,
89.5,0.5,89.5,0.5,716,4,71,5,n474-1,23,23,,,,,,,,,,,,
89.5,0.5,89.5,0.5,716,4,68,5,n473-1,23,23,,,,,,,,,,,,
90.0,0.5,90.0,0.5,720,4,71,5,n476-1,23,23,,,,,,,,,,,,
90.0,0.5,90.0,0.5,720,4,68,5,n475-1,23,23,,,,,,,,,,,,
90.5,0.5,90.5,0.5,724,4,71,5,n478-1,23,23,,,,,,,,,,,,
90.5,0.0,90.5,0.0,724,0,78,1,n462-1,23,23,,,,,,,,,,,,
90.5,0.25,90.5,0.25,724,2,76,1,n463-1,23,23,,,,,,,,,,,,
90.5,0.5,90.5,0.5,724,4,68,5,n477-1,23,23,,,,,,,,,,,,
90.75,0.25,90.75,0.25,726,2,75,1,n464-1,23,23,,,,,,,,,,,,
91.0,0.5,91.0,0.5,728,4,71,5,n480-1,23,23,,,,,,,,,,,,
91.0,0.5,91.0,0.5,728,4,76,1,n465-1,23,23,,,,,,,,,,,,
91.0,0.5,91.0,0.5,728,4,68,5,n479-1,23,23,,,,,,,,,,,,
91.5,0.5,91.5,0.5,732,4,68,5,n481-1,23,23,,,,,,,,,,,,
91.5,0.5,91.5,0.5,732,4,71,5,n482-1,23,23,,,,,,,,,,,,
91.5,0.5,91.5,0.5,732,4,78,1,n466-1,23,23,,,,,,,,,,,,
92.0,0.5,92.0,0.5,736,4,66,5,n489-1,24,24,0.5,4/4,IV6(2),,D,V,IV6(2),,IV,,,M
92.0,0.5,92.0,0.5,736,4,69,5,n490-1,24,24,,,,,,,,,,,,
92.0,0.5,92.0,0.5,736,4,76,1,n483-1,24,24,,,,,,,,,,,,
92.5,0.5,92.5,0.5,740,4,66,5,n491-1,24,24,1.5,4/4,IV6,,D,V,IV6,,IV,,,M
92.5,0.5,92.5,0.5,740,4,69,5,n492-1,24,24,,,,,,,,,,,,
92.5,1.0,92.5,1.0,740,8,74,1,n484-1,24,24,,,,,,,,,,,,
93.0,0.5,93.0,0.5,744,4,69,5,n494-1,24,24,,,,,,,,,,,,
93.0,0.5,93.0,0.5,744,4,66,5,n493-1,24,24,,,,,,,,,,,,
93.5,0.5,93.5,0.5,748,4,78,1,n485-1,24,24,,,,,,,,,,,,
93.5,0.5,93.5,0.5,748,4,69,5,n496-1,24,24,,,,,,,,,,,,
93.5,0.5,93.5,0.5,748,4,66,5,n495-1,24,24,,,,,,,,,,,,
94.0,0.5,94.0,0.5,752,4,68,5,n498-1,24,24,,,,,,,,,,,,
94.0,0.5,94.0,0.5,752,4,64,5,n497-1,24,24,0.5,4/4,iii6(2),,D,V,iii6(2),,iii,,,m
94.0,0.5,94.0,0.5,752,4,74,1,n486-1,24,24,,,,,,,,,,,,
94.5,1.0,94.5,1.0,756,8,73,1,n487-1,24,24,,,,,,,,,,,,
94.5,0.5,94.5,0.5,756,4,68,5,n500-1,24,24,,,,,,,,,,,,
94.5,0.5,94.5,0.5,756,4,64,5,n499-1,24,24,1.5,4/4,iii6,,D,V,iii6,,iii,,,m
95.0,0.5,95.0,0.5,760,4,64,5,n501-1,24,24,,,,,,,,,,,,
95.0,0.5,95.0,0.5,760,4,68,5,n502-1,24,24,,,,,,,,,,,,
95.5,0.5,95.5,0.5,764,4,76,1,n488-1,24,24,,,,,,,,,,,,
95.5,0.5,95.5,0.5,764,4,68,5,n504-1,24,24,,,,,,,,,,,,
95.5,0.5,95.5,0.5,764,4,64,5,n503-1,24,24,,,,,,,,,,,,
96.0,0.25,96.0,0.25,768,2,73,1,n505-1,25,25,,,,,,,,,,,,
96.0,0.5,96.0,0.5,768,4,66,5,n522-1,25,25,,,,,,,,,,,,
96.0,0.5,96.0,0.5,768,4,62,5,n521-1,25,25,2.0,4/4,ii6,,D,V,ii6,,ii,,,m
96.25,0.25,96.25,0.25,770,2,71,1,n506-1,25,25,,,,,,,,,,,,
96.5,0.5,96.5,0.5,772,4,62,5,n523-1,25,25,,,,,,,,,,,,
96.5,0.25,96.5,0.25,772,2,74,1,n507-1,25,25,,,,,,,,,,,,
96.5,0.5,96.5,0.5,772,4,66,5,n524-1,25,25,,,,,,,,,,,,
96.75,0.25,96.75,0.25,774,2,73,1,n508-1,25,25,,,,,,,,,,,,
97.0,0.5,97.0,0.5,776,4,62,5,n525-1,25,25,,,,,,,,,,,,
97.0,0.5,97.0,0.5,776,4,66,5,n526-1,25,25,,,,,,,,,,,,
97.0,0.25,97.0,0.25,776,2,76,1,n509-1,25,25,,,,,,,,,,,,
97.25,0.25,97.25,0.25,778,2,74,1,n510-1,25,25,,,,,,,,,,,,
97.5,0.5,97.5,0.5,780,4,66,5,n528-1,25,25,,,,,,,,,,,,
97.5,0.5,97.5,0.5,780,4,62,5,n527-1,25,25,,,,,,,,,,,,
97.5,0.25,97.5,0.25,780,2,73,1,n511-1,25,25,,,,,,,,,,,,
97.75,0.25,97.75,0.25,782,2,71,1,n512-1,25,25,,,,,,,,,,,,
98.0,0.25,98.0,0.25,784,2,69,1,n513-1,25,25,,,,,,,,,,,,
98.0,1.0,98.0,1.0,784,8,64,5,n530-1,25,25,,,,,,,,,,,,
98.0,1.0,98.0,1.0,784,8,61,5,n529-1,25,25,2.0,4/4,I6,,D,V,I6,,I,,,M
98.25,0.25,98.25,0.25,786,2,71,1,n514-1,25,25,,,,,,,,,,,,
98.5,0.25,98.5,0.25,788,2,69,1,n515-1,25,25,,,,,,,,,,,,
98.75,0.25,98.75,0.25,790,2,68,1,n516-1,25,25,,,,,,,,,,,,
99.0,0.25,99.0,0.25,792,2,69,1,n517-1,25,25,,,,,,,,,,,,
99.25,0.25,99.25,0.25,794,2,71,1,n518-1,25,25,,,,,,,,,,,,
99.5,0.25,99.5,0.25,796,2,73,1,n519-1,25,25,,,,,,,,,,,,
99.75,0.25,99.75,0.25,798,2,74,1,n520-1,25,25,,,,,,,,,,,,
100.0,0.25,100.0,0.25,800,2,75,1,n532-1,26,26,4.0,4/4,V,,D,V,V,,V,,,M
100.25,0.25,100.25,0.25,802,2,76,1,n533-1,26,26,,,,,,,,,,,,
100.5,0.25,100.5,0.25,804,2,78,1,n534-1,26,26,,,,,,,,,,,,
100.75,0.25,100.75,0.25,806,2,76,1,n535-1,26,26,,,,,,,,,,,,
101.0,0.25,101.0,0.25,808,2,80,1,n536-1,26,26,,,,,,,,,,,,
101.25,0.25,101.25,0.25,810,2,78,1,n537-1,26,26,,,,,,,,,,,,
101.5,0.25,101.5,0.25,812,2,81,1,n538-1,26,26,,,,,,,,,,,,
101.75,0.25,101.75,0.25,814,2,80,1,n539-1,26,26,,,,,,,,,,,,
102.0,0.5,102.0,0.5,816,4,83,1,n540-1,26,26,,,,,,,,,,,,
102.5,0.5,102.5,0.5,820,4,81,1,n541-1,26,26,,,,,,,,,,,,
103.0,0.5,103.0,0.5,824,4,80,1,n542-1,26,26,,,,,,,,,,,,
103.5,0.5,103.5,0.5,828,4,78,1,n543-1,26,26,,,,,,,,,,,,
104.0,0.5,104.0,0.5,832,4,75,1,n545-1,27,27,,,,,,,,,,,,
104.0,0.5,104.0,0.5,832,4,71,5,n556-1,27,27,,,,,,,,,,,,
104.0,0.5,104.0,0.5,832,4,68,5,n555-1,27,27,0.75,4/4,V6(#7),,D,V,V6(#7),,V,,,M
104.5,0.5,104.5,0.5,836,4,71,5,n558-1,27,27,,,,,,,,,,,,
104.5,0.25,104.5,0.25,836,2,78,1,n546-1,27,27,,,,,,,,,,,,
104.5,0.5,104.5,0.5,836,4,68,5,n557-1,27,27,,,,,,,,,,,,
104.75,0.25,104.75,0.25,838,2,76,1,n547-1,27,27,3.25,4/4,V6,,D,V,V6,,V,,,M
105.0,0.5,105.0,0.5,840,4,68,5,n559-1,27,27,,,,,,,,,,,,
105.0,0.5,105.0,0.5,840,4,71,5,n560-1,27,27,,,,,,,,,,,,
105.0,1.25,105.0,1.25,840,10,76,1,n548-1,27,27,,,,,,,,,,,,
105.5,0.5,105.5,0.5,844,4,68,5,n561-1,27,27,,,,,,,,,,,,
105.5,0.5,105.5,0.5,844,4,71,5,n562-1,27,27,,,,,,,,,,,,
106.0,0.5,106.0,0.5,848,4,71,5,n564-1,27,27,,,,,,,,,,,,
106.0,0.5,106.0,0.5,848,4,68,5,n563-1,27,27,,,,,,,,,,,,
106.25,0.25,106.25,0.25,850,2,78,1,n550-1,27,27,,,,,,,,,,,,
106.5,0.5,106.5,0.5,852,4,68,5,n565-1,27,27,,,,,,,,,,,,
106.5,0.5,106.5,0.5,852,4,71,5,n566-1,27,27,,,,,,,,,,,,
106.5,0.25,106.5,0.25,852,2,76,1,n551-1,27,27,,,,,,,,,,,,
106.75,0.25,106.75,0.25,854,2,75,1,n552-1,27,27,,,,,,,,,,,,
107.0,0.5,107.0,0.5,856,4,76,1,n553-1,27,27,,,,,,,,,,,,
107.0,0.5,107.0,0.5,856,4,71,5,n568-1,27,27,,,,,,,,,,,,
107.0,0.5,107.0,0.5,856,4,68,5,n567-1,27,27,,,,,,,,,,,,
107.5,0.5,107.5,0.5,860,4,71,5,n570-1,27,27,,,,,,,,,,,,
107.5,1.0,107.5,1.0,860,8,76,1,n554-1,27,27,,,,,,,,,,,,
107.5,0.5,107.5,0.5,860,4,68,5,n569-1,27,27,,,,,,,,,,,,
108.0,0.5,108.0,0.5,864,4,66,5,n576-1,28,28,0.5,4/4,IV6(2),,D,V,IV6(2),,IV,,,M
108.0,0.5,108.0,0.5,864,4,69,5,n577-1,28,28,,,,,,,,,,,,
108.5,0.5,108.5,0.5,868,4,66,5,n578-1,28,28,1.0,4/4,IV6(7),,D,V,IV6(7),,IV,,,M
108.5,1.0,108.5,1.0,868,8,73,1,n572-1,28,28,,,,,,,,,,,,
108.5,0.5,108.5,0.5,868,4,69,5,n579-1,28,28,,,,,,,,,,,,
109.0,0.5,109.0,0.5,872,4,66,5,n580-1,28,28,,,,,,,,,,,,
109.0,0.5,109.0,0.5,872,4,69,5,n581-1,28,28,,,,,,,,,,,,
109.5,1.0,109.5,1.0,876,8,74,1,n573-1,28,28,,,,,,,,,,,,
109.5,0.5,109.5,0.5,876,4,69,5,n583-1,28,28,,,,,,,,,,,,
109.5,0.5,109.5,0.5,876,4,66,5,n582-1,28,28,0.5,4/4,IV6,,D,V,IV6,,IV,,,M
110.0,0.5,110.0,0.5,880,4,68,5,n585-1,28,28,,,,,,,,,,,,
110.0,0.5,110.0,0.5,880,4,64,5,n584-1,28,28,0.5,4/4,iii6(2),,D,V,iii6(2),,iii,,,m
110.5,1.0,110.5,1.0,884,8,72,1,n574-1,28,28,,,,,,,,,,,,
110.5,0.5,110.5,0.5,884,4,68,5,n587-1,28,28,,,,,,,,,,,,
110.5,0.5,110.5,0.5,884,4,64,5,n586-1,28,28,1.0,4/4,iii6(#7),,D,V,iii6(#7),,iii,,,m
111.0,0.5,111.0,0.5,888,4,64,5,n588-1,28,28,,,,,,,,,,,,
111.0,0.5,111.0,0.5,888,4,68,5,n589-1,28,28,,,,,,,,,,,,
111.5,0.5,111.5,0.5,892,4,68,5,n591-1,28,28,,,,,,,,,,,,
111.5,1.0,111.5,1.0,892,8,73,1,n575-1,28,28,,,,,,,,,,,,
111.5,0.5,111.5,0.5,892,4,64,5,n590-1,28,28,0.5,4/4,iii6,,D,V,iii6,,iii,,,m
112.0,0.5,112.0,0.5,896,4,66,5,n604-1,29,29,,,,,,,,,,,,
112.0,0.5,112.0,0.5,896,4,62,5,n603-1,29,29,0.5,4/4,ii6(2),,D,V,ii6(2),,ii,,,m
112.5,0.5,112.5,0.5,900,4,66,5,n606-1,29,29,,,,,,,,,,,,
112.5,0.5,112.5,0.5,900,4,62,5,n605-1,29,29,1.0,4/4,ii6(#7),,D,V,ii6(#7),,ii,,,m
112.5,1.0,112.5,1.0,900,8,70,1,n593-1,29,29,,,,,,,,,,,,
113.0,0.5,113.0,0.5,904,4,66,5,n608-1,29,29,,,,,,,,,,,,
113.0,0.5,113.0,0.5,904,4,62,5,n607-1,29,29,,,,,,,,,,,,
113.5,0.5,113.5,0.5,908,4,62,5,n609-1,29,29,0.5,4/4,ii6,,D,V,ii6,,ii,,,m
113.5,0.75,113.5,0.75,908,6,71,1,n594-1,29,29,,,,,,,,,,,,
113.5,0.5,113.5,0.5,908,4,66,5,n610-1,29,29,,,,,,,,,,,,
114.0,1.0,114.0,1.0,912,8,64,5,n612-1,29,29,,,,,,,,,,,,
114.0,1.0,114.0,1.0,912,8,61,5,n611-1,29,29,0.75,4/4,I6(2),,D,V,I6(2),,I,,,M
114.25,0.25,114.25,0.25,914,2,68,1,n596-1,29,29,,,,,,,,,,,,
114.5,0.25,114.5,0.25,916,2,71,1,n597-1,29,29,,,,,,,,,,,,
