xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,volta,globalkey,localkey,chord,numeral,chord_type,chord_label
88,88,350.0,1.0,350.0,1.0,2808,8,45,5,n1110-2,i|PAC},1.0,2/4,,a,i,i,i,m,1
X8,88,351.0,0.25,351.0,0.25,2816,2,69,1,n1112-1,I.I{,5.0,2/4,,a,I,I,I,M,1
X8,88,351.25,0.25,351.25,0.25,2818,2,81,1,n1113-1,,,,,,,,,,0
X8,88,351.5,0.25,351.5,0.25,2820,2,71,1,n1114-1,,,,,,,,,,0
X8,88,351.75,0.25,351.75,0.25,2822,2,83,1,n1115-1,,,,,,,,,,0
89,89,352.0,0.0,352.0,0.0,2824,0,52,5,n1126-1,,,,,,,,,,0
89,89,352.0,0.0,352.0,0.0,2824,0,49,5,n1125-1,,,,,,,,,,0
89,89,352.0,0.0,352.0,0.0,2824,0,45,5,n1124-1,,,,,,,,,,0
89,89,352.0,0.5,352.0,0.5,2824,4,57,5,n1127-1,,,,,,,,,,0
89,89,352.0,0.25,352.0,0.25,2824,2,73,1,n1117-1,,,,,,,,,,0
89,89,352.25,0.25,352.25,0.25,2826,2,85,1,n1118-1,,,,,,,,,,0
89,89,352.5,0.5,352.5,0.5,2828,4,57,5,n1128-1,,,,,,,,,,0
89,89,353.0,0.5,353.0,0.5,2832,4,57,5,n1129-1,,,,,,,,,,0
89,89,353.0,0.25,353.0,0.25,2832,2,69,1,n1120-1,,,,,,,,,,0
89,89,353.25,0.25,353.25,0.25,2834,2,81,1,n1121-1,,,,,,,,,,0
89,89,353.5,0.25,353.5,0.25,2836,2,71,1,n1122-1,,,,,,,,,,0
89,89,353.5,0.5,353.5,0.5,2836,4,57,5,n1130-1,,,,,,,,,,0
89,89,353.75,0.25,353.75,0.25,2838,2,83,1,n1123-1,,,,,,,,,,0
90,90,354.0,0.5,354.0,0.5,2840,4,57,5,n1142-1,,,,,,,,,,0
90,90,354.0,0.0,354.0,0.0,2840,0,52,5,n1141-1,,,,,,,,,,0
90,90,354.0,0.0,354.0,0.0,2840,0,49,5,n1140-1,,,,,,,,,,0
90,90,354.0,0.0,354.0,0.0,2840,0,45,5,n1139-1,,,,,,,,,,0
90,90,354.0,0.25,354.0,0.25,2840,2,73,1,n1131-1,,,,,,,,,,0
90,90,354.25,0.25,354.25,0.25,2842,2,85,1,n1132-1,,,,,,,,,,0
90,90,354.5,0.5,354.5,0.5,2844,4,57,5,n1143-1,,,,,,,,,,0
90,90,354.5,0.25,354.5,0.25,2844,2,71,1,n1133-1,,,,,,,,,,0
90,90,354.75,0.25,354.75,0.25,2846,2,83,1,n1134-1,,,,,,,,,,0
90,90,355.0,0.25,355.0,0.25,2848,2,69,1,n1135-1,,,,,,,,,,0
90,90,355.0,0.5,355.0,0.5,2848,4,57,5,n1144-1,,,,,,,,,,0
90,90,355.25,0.25,355.25,0.25,2850,2,81,1,n1136-1,,,,,,,,,,0
90,90,355.5,0.25,355.5,0.25,2852,2,68,1,n1137-1,,,,,,,,,,0
90,90,355.5,0.5,355.5,0.5,2852,4,57,5,n1145-1,,,,,,,,,,0
90,90,355.75,0.25,355.75,0.25,2854,2,80,1,n1138-1,,,,,,,,,,0
91,91,356.0,0.0,356.0,0.0,2856,0,38,5,n1154-1,IV,1.0,2/4,,a,I,IV,IV,M,1
91,91,356.0,0.0,356.0,0.0,2856,0,45,5,n1156-1,,,,,,,,,,0
91,91,356.0,0.5,356.0,0.5,2856,4,50,5,n1157-1,,,,,,,,,,0
91,91,356.0,0.25,356.0,0.25,2856,2,66,1,n1146-1,,,,,,,,,,0
91,91,356.0,0.0,356.0,0.0,2856,0,42,5,n1155-1,,,,,,,,,,0
91,91,356.25,0.25,356.25,0.25,2858,2,78,1,n1147-1,,,,,,,,,,0
91,91,356.5,0.5,356.5,0.5,2860,4,50,5,n1158-1,,,,,,,,,,0
91,91,356.5,0.25,356.5,0.25,2860,2,68,1,n1148-1,,,,,,,,,,0
91,91,356.75,0.25,356.75,0.25,2862,2,80,1,n1149-1,,,,,,,,,,0
91,91,357.0,0.0,357.0,0.0,2864,0,39,5,n1159-1,V65/V,1.0,2/4,,a,I,V65/V,V,Mm7,1
91,91,357.0,0.0,357.0,0.0,2864,0,42,5,n1160-1,,,,,,,,,,0
91,91,357.0,0.0,357.0,0.0,2864,0,45,5,n1161-1,,,,,,,,,,0
91,91,357.0,0.5,357.0,0.5,2864,4,51,5,n1162-1,,,,,,,,,,0
91,91,357.0,0.25,357.0,0.25,2864,2,69,1,n1150-1,,,,,,,,,,0
91,91,357.25,0.25,357.25,0.25,2866,2,81,1,n1151-1,,,,,,,,,,0
91,91,357.5,0.25,357.5,0.25,2868,2,71,1,n1152-1,,,,,,,,,,0
91,91,357.5,0.5,357.5,0.5,2868,4,51,5,n1163-1,,,,,,,,,,0
91,91,357.75,0.25,357.75,0.25,2870,2,83,1,n1153-1,,,,,,,,,,0
92,92,358.0,0.0,358.0,0.0,2872,0,44,5,n1173-1,,,,,,,,,,0
92,92,358.0,0.0,358.0,0.0,2872,0,40,5,n1172-1,V|HC,2.0,2/4,,a,I,V,V,M,1
92,92,358.0,0.5,358.0,0.5,2872,4,52,5,n1175-1,,,,,,,,,,0
92,92,358.0,0.25,358.0,0.25,2872,2,68,1,n1164-1,,,,,,,,,,0
92,92,358.0,0.0,358.0,0.0,2872,0,47,5,n1174-1,,,,,,,,,,0
92,92,358.25,0.25,358.25,0.25,2874,2,80,1,n1165-1,,,,,,,,,,0
92,92,358.5,0.5,358.5,0.5,2876,4,52,5,n1176-1,,,,,,,,,,0
92,92,358.5,0.25,358.5,0.25,2876,2,64,1,n1166-1,,,,,,,,,,0
92,92,358.75,0.25,358.75,0.25,2878,2,76,1,n1167-1,,,,,,,,,,0
92,92,359.0,0.5,359.0,0.5,2880,4,52,5,n1177-1,,,,,,,,,,0
92,92,359.0,0.25,359.0,0.25,2880,2,69,1,n1168-1,,,,,,,,,,0
92,92,359.25,0.25,359.25,0.25,2882,2,81,1,n1169-1,,,,,,,,,,0
92,92,359.5,0.5,359.5,0.5,2884,4,52,5,n1178-1,,,,,,,,,,0
92,92,359.5,0.25,359.5,0.25,2884,2,71,1,n1170-1,,,,,,,,,,0
92,92,359.75,0.25,359.75,0.25,2886,2,83,1,n1171-1,,,,,,,,,,0
93,93,360.0,0.0,360.0,0.0,2888,0,52,5,n1188-1,,,,,,,,,,0
93,93,360.0,0.25,360.0,0.25,2888,2,73,1,n1179-1,,,,,,,,,,0
93,93,360.0,0.0,360.0,0.0,2888,0,45,5,n1186-1,I,4.0,2/4,,a,I,I,I,M,1
93,93,360.0,0.5,360.0,0.5,2888,4,57,5,n1189-1,,,,,,,,,,0
93,93,360.0,0.0,360.0,0.0,2888,0,49,5,n1187-1,,,,,,,,,,0
93,93,360.25,0.25,360.25,0.25,2890,2,85,1,n1180-1,,,,,,,,,,0
93,93,360.5,0.5,360.5,0.5,2892,4,57,5,n1190-1,,,,,,,,,,0
93,93,361.0,0.5,361.0,0.5,2896,4,57,5,n1191-1,,,,,,,,,,0
93,93,361.0,0.25,361.0,0.25,2896,2,69,1,n1182-1,,,,,,,,,,0
93,93,361.25,0.25,361.25,0.25,2898,2,81,1,n1183-1,,,,,,,,,,0
93,93,361.5,0.5,361.5,0.5,2900,4,57,5,n1192-1,,,,,,,,,,0
93,93,361.5,0.25,361.5,0.25,2900,2,71,1,n1184-1,,,,,,,,,,0
93,93,361.75,0.25,361.75,0.25,2902,2,83,1,n1185-1,,,,,,,,,,0
94,94,362.0,0.0,362.0,0.0,2904,0,45,5,n1201-1,,,,,,,,,,0
94,94,362.0,0.0,362.0,0.0,2904,0,49,5,n1202-1,,,,,,,,,,0
94,94,362.0,0.5,362.0,0.5,2904,4,57,5,n1204-1,,,,,,,,,,0
94,94,362.0,0.0,362.0,0.0,2904,0,52,5,n1203-1,,,,,,,,,,0
94,94,362.0,0.25,362.0,0.25,2904,2,73,1,n1193-1,,,,,,,,,,0
94,94,362.25,0.25,362.25,0.25,2906,2,85,1,n1194-1,,,,,,,,,,0
94,94,362.5,0.25,362.5,0.25,2908,2,71,1,n1195-1,,,,,,,,,,0
94,94,362.5,0.5,362.5,0.5,2908,4,57,5,n1205-1,,,,,,,,,,0
94,94,362.75,0.25,362.75,0.25,2910,2,83,1,n1196-1,,,,,,,,,,0
94,94,363.0,0.5,363.0,0.5,2912,4,57,5,n1206-1,,,,,,,,,,0
94,94,363.0,0.25,363.0,0.25,2912,2,69,1,n1197-1,,,,,,,,,,0
94,94,363.25,0.25,363.25,0.25,2914,2,81,1,n1198-1,,,,,,,,,,0
94,94,363.5,0.25,363.5,0.25,2916,2,68,1,n1199-1,,,,,,,,,,0
94,94,363.5,0.5,363.5,0.5,2916,4,57,5,n1207-1,,,,,,,,,,0
94,94,363.75,0.25,363.75,0.25,2918,2,80,1,n1200-1,,,,,,,,,,0
95,95,364.0,0.0,364.0,0.0,2920,0,38,5,n1216-1,ii65,1.0,2/4,,a,I,ii65,ii,mm7,1
95,95,364.0,0.0,364.0,0.0,2920,0,42,5,n1217-1,,,,,,,,,,0
95,95,364.0,0.0,364.0,0.0,2920,0,45,5,n1218-1,,,,,,,,,,0
95,95,364.0,0.5,364.0,0.5,2920,4,50,5,n1219-1,,,,,,,,,,0
95,95,364.0,0.25,364.0,0.25,2920,2,66,1,n1208-1,,,,,,,,,,0
95,95,364.25,0.25,364.25,0.25,2922,2,78,1,n1209-1,,,,,,,,,,0
95,95,364.5,0.25,364.5,0.25,2924,2,71,1,n1210-1,,,,,,,,,,0
95,95,364.5,0.5,364.5,0.5,2924,4,50,5,n1220-1,,,,,,,,,,0
95,95,364.75,0.25,364.75,0.25,2926,2,83,1,n1211-1,,,,,,,,,,0
95,95,365.0,0.0,365.0,0.0,2928,0,40,5,n1221-1,V,1.0,2/4,,a,I,V,V,M,1
95,95,365.0,0.5,365.0,0.5,2928,4,52,5,n1224-1,,,,,,,,,,0
95,95,365.0,0.0,365.0,0.0,2928,0,47,5,n1223-1,,,,,,,,,,0
95,95,365.0,0.0,365.0,0.0,2928,0,44,5,n1222-1,,,,,,,,,,0
95,95,365.0,0.25,365.0,0.25,2928,2,68,1,n1212-1,,,,,,,,,,0
95,95,365.25,0.25,365.25,0.25,2930,2,80,1,n1213-1,,,,,,,,,,0
95,95,365.5,0.25,365.5,0.25,2932,2,64,1,n1214-1,,,,,,,,,,0
95,95,365.5,0.5,365.5,0.5,2932,4,52,5,n1225-1,,,,,,,,,,0
95,95,365.75,0.25,365.75,0.25,2934,2,76,1,n1215-1,,,,,,,,,,0
96,96,366.0,1.0,366.0,1.0,2936,8,69,1,n1226-1,,,,,,,,,,0
96,96,366.0,1.0,366.0,1.0,2936,8,45,5,n1228-1,I|PAC},1.0,2/4,1.0,a,I,I,I,M,1
96,96,366.0,1.0,366.0,1.0,2936,8,81,1,n1227-1,,,,,,,,,,0
X8,88,367.0,0.25,367.0,0.25,2944,2,69,1,n1112-2,I.I{,5.0,2/4,,a,I,I,I,M,1
X8,88,367.25,0.25,367.25,0.25,2946,2,81,1,n1113-2,,,,,,,,,,0
X8,88,367.5,0.25,367.5,0.25,2948,2,71,1,n1114-2,,,,,,,,,,0
X8,88,367.75,0.25,367.75,0.25,2950,2,83,1,n1115-2,,,,,,,,,,0
89,89,368.0,0.0,368.0,0.0,2952,0,45,5,n1124-2,,,,,,,,,,0
89,89,368.0,0.5,368.0,0.5,2952,4,57,5,n1127-2,,,,,,,,,,0
89,89,368.0,0.0,368.0,0.0,2952,0,49,5,n1125-2,,,,,,,,,,0
89,89,368.0,0.25,368.0,0.25,2952,2,73,1,n1117-2,,,,,,,,,,0
89,89,368.0,0.0,368.0,0.0,2952,0,52,5,n1126-2,,,,,,,,,,0
89,89,368.25,0.25,368.25,0.25,2954,2,85,1,n1118-2,,,,,,,,,,0
89,89,368.5,0.5,368.5,0.5,2956,4,57,5,n1128-2,,,,,,,,,,0
89,89,369.0,0.5,369.0,0.5,2960,4,57,5,n1129-2,,,,,,,,,,0
89,89,369.0,0.25,369.0,0.25,2960,2,69,1,n1120-2,,,,,,,,,,0
89,89,369.25,0.25,369.25,0.25,2962,2,81,1,n1121-2,,,,,,,,,,0
89,89,369.5,0.25,369.5,0.25,2964,2,71,1,n1122-2,,,,,,,,,,0
89,89,369.5,0.5,369.5,0.5,2964,4,57,5,n1130-2,,,,,,,,,,0
89,89,369.75,0.25,369.75,0.25,2966,2,83,1,n1123-2,,,,,,,,,,0
90,90,370.0,0.0,370.0,0.0,2968,0,52,5,n1141-2,,,,,,,,,,0
90,90,370.0,0.5,370.0,0.5,2968,4,57,5,n1142-2,,,,,,,,,,0
90,90,370.0,0.0,370.0,0.0,2968,0,45,5,n1139-2,,,,,,,,,,0
90,90,370.0,0.0,370.0,0.0,2968,0,49,5,n1140-2,,,,,,,,,,0
90,90,370.0,0.25,370.0,0.25,2968,2,73,1,n1131-2,,,,,,,,,,0
90,90,370.25,0.25,370.25,0.25,2970,2,85,1,n1132-2,,,,,,,,,,0
90,90,370.5,0.5,370.5,0.5,2972,4,57,5,n1143-2,,,,,,,,,,0
90,90,370.5,0.25,370.5,0.25,2972,2,71,1,n1133-2,,,,,,,,,,0
90,90,370.75,0.25,370.75,0.25,2974,2,83,1,n1134-2,,,,,,,,,,0
90,90,371.0,0.5,371.0,0.5,2976,4,57,5,n1144-2,,,,,,,,,,0
90,90,371.0,0.25,371.0,0.25,2976,2,69,1,n1135-2,,,,,,,,,,0
90,90,371.25,0.25,371.25,0.25,2978,2,81,1,n1136-2,,,,,,,,,,0
90,90,371.5,0.5,371.5,0.5,2980,4,57,5,n1145-2,,,,,,,,,,0
90,90,371.5,0.25,371.5,0.25,2980,2,68,1,n1137-2,,,,,,,,,,0
90,90,371.75,0.25,371.75,0.25,2982,2,80,1,n1138-2,,,,,,,,,,0
91,91,372.0,0.25,372.0,0.25,2984,2,66,1,n1146-2,,,,,,,,,,0
91,91,372.0,0.5,372.0,0.5,2984,4,50,5,n1157-2,,,,,,,,,,0
91,91,372.0,0.0,372.0,0.0,2984,0,38,5,n1154-2,IV,1.0,2/4,,a,I,IV,IV,M,1
91,91,372.0,0.0,372.0,0.0,2984,0,45,5,n1156-2,,,,,,,,,,0
91,91,372.0,0.0,372.0,0.0,2984,0,42,5,n1155-2,,,,,,,,,,0
91,91,372.25,0.25,372.25,0.25,2986,2,78,1,n1147-2,,,,,,,,,,0
91,91,372.5,0.25,372.5,0.25,2988,2,68,1,n1148-2,,,,,,,,,,0
91,91,372.5,0.5,372.5,0.5,2988,4,50,5,n1158-2,,,,,,,,,,0
91,91,372.75,0.25,372.75,0.25,2990,2,80,1,n1149-2,,,,,,,,,,0
91,91,373.0,0.25,373.0,0.25,2992,2,69,1,n1150-2,,,,,,,,,,0
91,91,373.0,0.0,373.0,0.0,2992,0,42,5,n1160-2,,,,,,,,,,0
91,91,373.0,0.0,373.0,0.0,2992,0,39,5,n1159-2,V65/V,1.0,2/4,,a,I,V65/V,V,Mm7,1
91,91,373.0,0.5,373.0,0.5,2992,4,51,5,n1162-2,,,,,,,,,,0
91,91,373.0,0.0,373.0,0.0,2992,0,45,5,n1161-2,,,,,,,,,,0
91,91,373.25,0.25,373.25,0.25,2994,2,81,1,n1151-2,,,,,,,,,,0
91,91,373.5,0.25,373.5,0.25,2996,2,71,1,n1152-2,,,,,,,,,,0
91,91,373.5,0.5,373.5,0.5,2996,4,51,5,n1163-2,,,,,,,,,,0
91,91,373.75,0.25,373.75,0.25,2998,2,83,1,n1153-2,,,,,,,,,,0
92,92,374.0,0.5,374.0,0.5,3000,4,52,5,n1175-2,,,,,,,,,,0
92,92,374.0,0.0,374.0,0.0,3000,0,47,5,n1174-2,,,,,,,,,,0
92,92,374.0,0.0,374.0,0.0,3000,0,44,5,n1173-2,,,,,,,,,,0
92,92,374.0,0.0,374.0,0.0,3000,0,40,5,n1172-2,V|HC,2.0,2/4,,a,I,V,V,M,1
92,92,374.0,0.25,374.0,0.25,3000,2,68,1,n1164-2,,,,,,,,,,0
92,92,374.25,0.25,374.25,0.25,3002,2,80,1,n1165-2,,,,,,,,,,0
92,92,374.5,0.5,374.5,0.5,3004,4,52,5,n1176-2,,,,,,,,,,0
92,92,374.5,0.25,374.5,0.25,3004,2,64,1,n1166-2,,,,,,,,,,0
92,92,374.75,0.25,374.75,0.25,3006,2,76,1,n1167-2,,,,,,,,,,0
92,92,375.0,0.5,375.0,0.5,3008,4,52,5,n1177-2,,,,,,,,,,0
92,92,375.0,0.25,375.0,0.25,3008,2,69,1,n1168-2,,,,,,,,,,0
92,92,375.25,0.25,375.25,0.25,3010,2,81,1,n1169-2,,,,,,,,,,0
92,92,375.5,0.5,375.5,0.5,3012,4,52,5,n1178-2,,,,,,,,,,0
92,92,375.5,0.25,375.5,0.25,3012,2,71,1,n1170-2,,,,,,,,,,0
92,92,375.75,0.25,375.75,0.25,3014,2,83,1,n1171-2,,,,,,,,,,0
93,93,376.0,0.0,376.0,0.0,3016,0,49,5,n1187-2,,,,,,,,,,0
93,93,376.0,0.0,376.0,0.0,3016,0,45,5,n1186-2,I,4.0,2/4,,a,I,I,I,M,1
93,93,376.0,0.0,376.0,0.0,3016,0,52,5,n1188-2,,,,,,,,,,0
93,93,376.0,0.5,376.0,0.5,3016,4,57,5,n1189-2,,,,,,,,,,0
93,93,376.0,0.25,376.0,0.25,3016,2,73,1,n1179-2,,,,,,,,,,0
93,93,376.25,0.25,376.25,0.25,3018,2,85,1,n1180-2,,,,,,,,,,0
93,93,376.5,0.5,376.5,0.5,3020,4,57,5,n1190-2,,,,,,,,,,0
93,93,377.0,0.25,377.0,0.25,3024,2,69,1,n1182-2,,,,,,,,,,0
93,93,377.0,0.5,377.0,0.5,3024,4,57,5,n1191-2,,,,,,,,,,0
93,93,377.25,0.25,377.25,0.25,3026,2,81,1,n1183-2,,,,,,,,,,0
93,93,377.5,0.25,377.5,0.25,3028,2,71,1,n1184-2,,,,,,,,,,0
93,93,377.5,0.5,377.5,0.5,3028,4,57,5,n1192-2,,,,,,,,,,0
93,93,377.75,0.25,377.75,0.25,3030,2,83,1,n1185-2,,,,,,,,,,0
94,94,378.0,0.0,378.0,0.0,3032,0,49,5,n1202-2,,,,,,,,,,0
94,94,378.0,0.0,378.0,0.0,3032,0,52,5,n1203-2,,,,,,,,,,0
94,94,378.0,0.0,378.0,0.0,3032,0,45,5,n1201-2,,,,,,,,,,0
94,94,378.0,0.25,378.0,0.25,3032,2,73,1,n1193-2,,,,,,,,,,0
94,94,378.0,0.5,378.0,0.5,3032,4,57,5,n1204-2,,,,,,,,,,0
94,94,378.25,0.25,378.25,0.25,3034,2,85,1,n1194-2,,,,,,,,,,0
94,94,378.5,0.5,378.5,0.5,3036,4,57,5,n1205-2,,,,,,,,,,0
94,94,378.5,0.25,378.5,0.25,3036,2,71,1,n1195-2,,,,,,,,,,0
94,94,378.75,0.25,378.75,0.25,3038,2,83,1,n1196-2,,,,,,,,,,0
94,94,379.0,0.25,379.0,0.25,3040,2,69,1,n1197-2,,,,,,,,,,0
94,94,379.0,0.5,379.0,0.5,3040,4,57,5,n1206-2,,,,,,,,,,0
94,94,379.25,0.25,379.25,0.25,3042,2,81,1,n1198-2,,,,,,,,,,0
94,94,379.5,0.5,379.5,0.5,3044,4,57,5,n1207-2,,,,,,,,,,0
94,94,379.5,0.25,379.5,0.25,3044,2,68,1,n1199-2,,,,,,,,,,0
94,94,379.75,0.25,379.75,0.25,3046,2,80,1,n1200-2,,,,,,,,,,0
95,95,380.0,0.0,380.0,0.0,3048,0,38,5,n1216-2,ii65,1.0,2/4,,a,I,ii65,ii,mm7,1
95,95,380.0,0.0,380.0,0.0,3048,0,42,5,n1217-2,,,,,,,,,,0
95,95,380.0,0.0,380.0,0.0,3048,0,45,5,n1218-2,,,,,,,,,,0
95,95,380.0,0.5,380.0,0.5,3048,4,50,5,n1219-2,,,,,,,,,,0
95,95,380.0,0.25,380.0,0.25,3048,2,66,1,n1208-2,,,,,,,,,,0
95,95,380.25,0.25,380.25,0.25,3050,2,78,1,n1209-2,,,,,,,,,,0
95,95,380.5,0.25,380.5,0.25,3052,2,71,1,n1210-2,,,,,,,,,,0
95,95,380.5,0.5,380.5,0.5,3052,4,50,5,n1220-2,,,,,,,,,,0
95,95,380.75,0.25,380.75,0.25,3054,2,83,1,n1211-2,,,,,,,,,,0
95,95,381.0,0.5,381.0,0.5,3056,4,52,5,n1224-2,,,,,,,,,,0
95,95,381.0,0.0,381.0,0.0,3056,0,44,5,n1222-2,,,,,,,,,,0
95,95,381.0,0.25,381.0,0.25,3056,2,68,1,n1212-2,,,,,,,,,,0
95,95,381.0,0.0,381.0,0.0,3056,0,40,5,n1221-2,V,1.0,2/4,,a,I,V,V,M,1
95,95,381.0,0.0,381.0,0.0,3056,0,47,5,n1223-2,,,,,,,,,,0
95,95,381.25,0.25,381.25,0.25,3058,2,80,1,n1213-2,,,,,,,,,,0
95,95,381.5,0.5,381.5,0.5,3060,4,52,5,n1225-2,,,,,,,,,,0
95,95,381.5,0.25,381.5,0.25,3060,2,64,1,n1214-2,,,,,,,,,,0
95,95,381.75,0.25,381.75,0.25,3062,2,76,1,n1215-2,,,,,,,,,,0
X9,96,382.0,0.0,382.0,0.0,3064,0,45,5,n1234-1,,,,,,,,,,0
X9,96,382.0,0.0,382.0,0.0,3064,0,49,5,n1235-1,,,,,,,,,,0
X9,96,382.0,0.0,382.0,0.0,3064,0,52,5,n1236-1,,,,,,,,,,0
X9,96,382.0,0.5,382.0,0.5,3064,4,57,5,n1237-1,,,,,,,,,,0
X9,96,382.0,1.0,382.0,1.0,3064,8,69,1,n1229-1,,,,,,,,,,0
X9,96,382.0,1.0,382.0,1.0,3064,8,81,1,n1230-1,,,,,,,,,,0
X9,96,382.5,0.5,382.5,0.5,3068,4,57,5,n1238-1,,,,,,,,,,0
X9,96,383.0,0.5,383.0,0.5,3072,4,57,5,n1239-1,I|PAC}{,8.0,2/4,2.0,a,I,I,I,M,1
X9,96,383.0,1.0,383.0,1.0,3072,8,73,2,n1233-1,,,,,,,,,,0
X9,96,383.0,0.75,383.0,0.75,3072,6,85,1,n1231-1,,,,,,,,,,0
X9,96,383.5,0.5,383.5,0.5,3076,4,57,5,n1240-1,,,,,,,,,,0
X9,96,383.75,0.25,383.75,0.25,3078,2,85,1,n1232-1,,,,,,,,,,0
97,97,384.0,1.0,384.0,1.0,3080,8,81,2,n1244-1,,,,,,,,,,0
97,97,384.0,1.0,384.0,1.0,3080,8,76,2,n1243-1,,,,,,,,,,0
97,97,384.0,2.0,384.0,2.0,3080,16,85,1,n1241-1,,,,,,,,,,0
97,97,384.0,1.0,384.0,1.0,3080,8,73,2,n1242-1,,,,,,,,,,0
97,97,384.0,0.0,384.0,0.0,3080,0,52,5,n1247-1,,,,,,,,,,0
97,97,384.0,0.0,384.0,0.0,3080,0,49,5,n1246-1,,,,,,,,,,0
97,97,384.0,0.0,384.0,0.0,3080,0,45,5,n1245-1,,,,,,,,,,0
97,97,384.0,0.5,384.0,0.5,3080,4,57,5,n1248-1,,,,,,,,,,0
97,97,384.5,0.5,384.5,0.5,3084,4,57,5,n1249-1,,,,,,,,,,0
97,97,385.0,0.5,385.0,0.5,3088,4,57,5,n1250-1,,,,,,,,,,0
97,97,385.5,0.5,385.5,0.5,3092,4,57,5,n1251-1,,,,,,,,,,0
98,98,386.0,1.0,386.0,1.0,3096,8,81,2,n1255-1,,,,,,,,,,0
98,98,386.0,1.0,386.0,1.0,3096,8,76,2,n1254-1,,,,,,,,,,0
98,98,386.0,1.0,386.0,1.0,3096,8,73,2,n1253-1,,,,,,,,,,0
98,98,386.0,2.0,386.0,2.0,3096,16,85,1,n1252-1,,,,,,,,,,0
98,98,386.0,0.0,386.0,0.0,3096,0,52,5,n1258-1,,,,,,,,,,0
98,98,386.0,0.0,386.0,0.0,3096,0,49,5,n1257-1,,,,,,,,,,0
98,98,386.0,0.0,386.0,0.0,3096,0,45,5,n1256-1,,,,,,,,,,0
98,98,386.0,0.5,386.0,0.5,3096,4,57,5,n1259-1,,,,,,,,,,0
98,98,386.5,0.5,386.5,0.5,3100,4,57,5,n1260-1,,,,,,,,,,0
98,98,387.0,0.5,387.0,0.5,3104,4,57,5,n1261-1,,,,,,,,,,0
98,98,387.5,0.5,387.5,0.5,3108,4,57,5,n1262-1,,,,,,,,,,0
99,99,388.0,0.25,388.0,0.25,3112,2,86,1,n1263-1,,,,,,,,,,0
99,99,388.0,0.5,388.0,0.5,3112,4,57,5,n1274-1,,,,,,,,,,0
99,99,388.0,0.0,388.0,0.0,3112,0,49,5,n1272-1,,,,,,,,,,0
99,99,388.0,0.0,388.0,0.0,3112,0,45,5,n1271-1,,,,,,,,,,0
99,99,388.0,0.0,388.0,0.0,3112,0,52,5,n1273-1,,,,,,,,,,0
99,99,388.25,0.25,388.25,0.25,3114,2,85,1,n1264-1,,,,,,,,,,0
99,99,388.5,0.5,388.5,0.5,3116,4,57,5,n1275-1,,,,,,,,,,0
99,99,388.5,0.25,388.5,0.25,3116,2,83,1,n1265-1,,,,,,,,,,0
99,99,388.75,0.25,388.75,0.25,3118,2,85,1,n1266-1,,,,,,,,,,0
99,99,389.0,0.5,389.0,0.5,3120,4,57,5,n1276-1,,,,,,,,,,0
99,99,389.0,0.25,389.0,0.25,3120,2,86,1,n1267-1,,,,,,,,,,0
99,99,389.25,0.25,389.25,0.25,3122,2,85,1,n1268-1,,,,,,,,,,0
99,99,389.5,0.5,389.5,0.5,3124,4,57,5,n1277-1,,,,,,,,,,0
99,99,389.5,0.25,389.5,0.25,3124,2,83,1,n1269-1,,,,,,,,,,0
99,99,389.75,0.25,389.75,0.25,3126,2,85,1,n1270-1,,,,,,,,,,0
100,100,390.0,2.0,390.0,2.0,3128,16,86,1,n1280-1,,,,,,,,,,0
100,100,390.0,2.0,390.0,2.0,3128,16,78,1,n1278-1,,,,,,,,,,0
100,100,390.0,0.5,390.0,0.5,3128,4,50,5,n1284-1,,,,,,,,,,0
100,100,390.0,2.0,390.0,2.0,3128,16,81,1,n1279-1,,,,,,,,,,0
100,100,390.0,0.0,390.0,0.0,3128,0,42,5,n1282-1,,,,,,,,,,0
100,100,390.0,0.0,390.0,0.0,3128,0,38,5,n1281-1,,,,,,,,,,0
100,100,390.0,0.0,390.0,0.0,3128,0,45,5,n1283-1,,,,,,,,,,0
100,100,390.5,0.5,390.5,0.5,3132,4,50,5,n1285-1,,,,,,,,,,0
100,100,391.0,0.5,391.0,0.5,3136,4,50,5,n1286-1,IV,2.0,2/4,,a,I,IV,IV,M,1
100,100,391.5,0.5,391.5,0.5,3140,4,50,5,n1287-1,,,,,,,,,,0
101,101,392.0,0.5,392.0,0.5,3144,4,81,1,n1290-1,,,,,,,,,,0
101,101,392.0,0.0,392.0,0.0,3144,0,86,1,n1288-1,,,,,,,,,,0
101,101,392.0,0.5,392.0,0.5,3144,4,85,1,n1291-1,,,,,,,,,,0
101,101,392.0,0.5,392.0,0.5,3144,4,76,1,n1289-1,,,,,,,,,,0
101,101,392.0,0.0,392.0,0.0,3144,0,45,5,n1304-1,,,,,,,,,,0
101,101,392.0,0.0,392.0,0.0,3144,0,52,5,n1306-1,,,,,,,,,,0
101,101,392.0,0.0,392.0,0.0,3144,0,49,5,n1305-1,,,,,,,,,,0
101,101,392.0,0.5,392.0,0.5,3144,4,57,5,n1307-1,,,,,,,,,,0
101,101,392.5,0.5,392.5,0.5,3148,4,57,5,n1308-1,,,,,,,,,,0
101,101,392.5,0.5,392.5,0.5,3148,4,76,1,n1293-1,,,,,,,,,,0
