onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,xml_mn,mn,duration_qb,timesig,label,alt_label,globalkey,localkey,chord,special,numeral,cadence,phraseend,chord_type
52.75,0.25,105.5,0.5,1278,6,67,5,n317-1,27,27,,,,,,,,,,,,
53.0,0.25,106.0,0.5,1284,6,65,5,n318-1,27,27,,,,,,,,,,,,
53.25,0.25,106.5,0.5,1290,6,64,5,n319-1,27,27,,,,,,,,,,,,
53.5,0.25,107.0,0.5,1296,6,62,5,n320-1,27,27,1.0,2/2,V7,,F,I,V7,,V,,,Mm7
53.75,0.25,107.5,0.5,1302,6,60,5,n321-1,27,27,,,,,,,,,,,,
54.0,1.5,108.0,3.0,1308,36,60,5,n331-1,28,28,1.0,2/2,V(64),,F,I,V(64),,V,,,M
54.0,0.5,108.0,1.0,1308,12,77,1,n322-1,28,28,,,,,,,,,,,,
54.0,0.5,108.0,1.0,1308,12,69,2,n329-1,28,28,,,,,,,,,,,,
54.5,0.25,109.0,0.5,1320,6,81,1,n323-1,28,28,,,,,,,,,,,,
54.5,1.5,109.0,3.0,1320,36,70,2,n330-1,28,28,2.0,2/2,V7,,F,I,V7,,V,,,Mm7
54.75,0.25,109.5,0.5,1326,6,79,1,n324-1,28,28,,,,,,,,,,,,
55.0,0.25,110.0,0.5,1332,6,77,1,n325-1,28,28,,,,,,,,,,,,
55.25,0.25,110.5,0.5,1338,6,76,1,n326-1,28,28,,,,,,,,,,,,
55.5,0.25,111.0,0.5,1344,6,62,5,n332-1,28,28,1.0,2/2,V65,,F,I,V65,,V,,,Mm7
55.5,0.25,111.0,0.5,1344,6,74,1,n327-1,28,28,,,,,,,,,,,,
55.75,0.25,111.5,0.5,1350,6,64,5,n333-1,28,28,,,,,,,,,,,,
55.75,0.25,111.5,0.5,1350,6,72,1,n328-1,28,28,,,,,,,,,,,,
56.0,1.5,112.0,3.0,1356,36,72,1,n334-1,29,29,,,,,,,,,,,,
56.0,0.25,112.0,0.5,1356,6,65,5,n339-1,29,29,1.0,2/2,I,,F,I,I,,I,,,M
56.0,0.5,112.0,1.0,1356,12,69,2,n337-1,29,29,,,,,,,,,,,,
56.25,0.25,112.5,0.5,1362,6,66,5,n340-1,29,29,,,,,,,,,,,,
56.5,1.5,113.0,3.0,1368,36,70,2,n338-1,29,29,,,,,,,,,,,,
56.5,0.25,113.0,0.5,1368,6,69,5,n341-1,29,29,2.0,2/2,V43,,F,I,V43,,V,,,Mm7
56.75,0.25,113.5,0.5,1374,6,67,5,n342-1,29,29,,,,,,,,,,,,
57.0,0.25,114.0,0.5,1380,6,65,5,n343-1,29,29,,,,,,,,,,,,
57.25,0.25,114.5,0.5,1386,6,64,5,n344-1,29,29,,,,,,,,,,,,
57.5,0.25,115.0,0.5,1392,6,62,5,n345-1,29,29,1.0,2/2,V7,,F,I,V7,,V,,,Mm7
57.5,0.25,115.0,0.5,1392,6,74,1,n335-1,29,29,,,,,,,,,,,,
57.75,0.25,115.5,0.5,1398,6,60,5,n346-1,29,29,,,,,,,,,,,,
57.75,0.25,115.5,0.5,1398,6,76,1,n336-1,29,29,,,,,,,,,,,,
58.0,0.5,116.0,1.0,1404,12,69,2,n355-1,30,30,,,,,,,,,,,,
58.0,0.25,116.0,0.5,1404,6,77,1,n347-1,30,30,,,,,,,,,,,,
58.0,1.5,116.0,3.0,1404,36,60,5,n357-1,30,30,1.0,2/2,V(64),,F,I,V(64),,V,,,M
58.25,0.25,116.5,0.5,1410,6,78,1,n348-1,30,30,,,,,,,,,,,,
58.5,0.25,117.0,0.5,1416,6,81,1,n349-1,30,30,,,,,,,,,,,,
58.5,1.5,117.0,3.0,1416,36,70,2,n356-1,30,30,3.0,2/2,V7,,F,I,V7,,V,,,Mm7
58.75,0.25,117.5,0.5,1422,6,79,1,n350-1,30,30,,,,,,,,,,,,
59.0,0.25,118.0,0.5,1428,6,77,1,n351-1,30,30,,,,,,,,,,,,
59.25,0.25,118.5,0.5,1434,6,76,1,n352-1,30,30,,,,,,,,,,,,
59.5,0.25,119.0,0.5,1440,6,62,5,n358-1,30,30,,,,,,,,,,,,
59.5,0.25,119.0,0.5,1440,6,74,1,n353-1,30,30,,,,,,,,,,,,
59.75,0.25,119.5,0.5,1446,6,72,1,n354-1,30,30,,,,,,,,,,,,
59.75,0.25,119.5,0.5,1446,6,64,5,n359-1,30,30,,,,,,,,,,,,
60.0,0.25,120.0,0.5,1452,6,72,1,n360-1,31,31,,,,,,,,,,,,
60.0,0.5,120.0,1.0,1452,12,65,5,n369-1,31,31,3.0,2/2,I},,F,I,I,,I,,},M
60.0,0.5,120.0,1.0,1452,12,69,2,n368-1,31,31,,,,,,,,,,,,
60.25,0.25,120.5,0.5,1458,6,77,1,n361-1,31,31,,,,,,,,,,,,
60.5,0.25,121.0,0.5,1464,6,69,1,n362-1,31,31,,,,,,,,,,,,
60.75,0.25,121.5,0.5,1470,6,72,1,n363-1,31,31,,,,,,,,,,,,
61.0,0.25,122.0,0.5,1476,6,65,1,n364-1,31,31,,,,,,,,,,,,
61.25,0.25,122.5,0.5,1482,6,69,1,n365-1,31,31,,,,,,,,,,,,
61.5,0.25,123.0,0.5,1488,6,60,1,n366-1,31,31,1.0,2/2,V,,F,I,V,,V,,,M
61.75,0.25,123.5,0.5,1494,6,64,1,n367-1,31,31,,,,,,,,,,,,
62.0,0.5,124.0,1.0,1500,12,65,1,n372-1,32,32,,,,,,,,,,,,
62.0,0.25,124.0,0.5,1500,6,53,5,n376-1,32,32,1.0,2/2,I,,F,I,I,,I,,,M
62.25,0.25,124.5,0.5,1506,6,57,5,n377-1,32,32,,,,,,,,,,,,
62.5,0.25,125.0,0.5,1512,6,50,5,n378-1,32,32,1.0,2/2,V.ii,,F,V,ii,,ii,,,m
62.75,0.25,125.5,0.5,1518,6,53,5,n379-1,32,32,,,,,,,,,,,,
63.0,0.25,126.0,0.5,1524,6,49,5,n380-1,32,32,2.0,2/2,V6/ii,,F,V,V6/ii,,V,,,M
63.25,0.25,126.5,0.5,1530,6,52,5,n381-1,32,32,,,,,,,,,,,,
63.5,0.5,127.0,1.0,1536,12,81,1,n375-1,32,32,,,,,,,,,,,,
63.5,0.25,127.0,0.5,1536,6,45,5,n382-1,32,32,0.0,2/2,{,,F,V,,,,,{,
63.75,0.25,127.5,0.5,1542,6,49,5,n383-1,32,32,,,,,,,,,,,,
64.0,0.25,128.0,0.5,1548,6,79,1,n384-1,33,33,,,,,,,,,,,,
64.0,0.5,128.0,1.0,1548,12,50,5,n392-1,33,33,3.0,2/2,ii,,F,V,ii,,ii,,,m
64.25,0.25,128.5,0.5,1554,6,77,1,n385-1,33,33,,,,,,,,,,,,
64.5,0.25,129.0,0.5,1560,6,76,1,n386-1,33,33,,,,,,,,,,,,
64.75,0.25,129.5,0.5,1566,6,74,1,n387-1,33,33,,,,,,,,,,,,
65.0,0.25,130.0,0.5,1572,6,77,1,n388-1,33,33,,,,,,,,,,,,
65.25,0.25,130.5,0.5,1578,6,76,1,n389-1,33,33,,,,,,,,,,,,
65.5,0.5,131.0,1.0,1584,12,69,5,n395-1,33,33,1.0,2/2,V7/ii,,F,V,V7/ii,,V,,,Mm7
65.5,0.25,131.0,0.5,1584,6,79,1,n390-1,33,33,,,,,,,,,,,,
65.75,0.25,131.5,0.5,1590,6,73,1,n391-1,33,33,,,,,,,,,,,,
66.0,0.25,132.0,0.5,1596,6,67,5,n399-1,34,34,1.0,2/2,ii6,,F,V,ii6,,ii,,,m
66.0,0.5,132.0,1.0,1596,12,74,1,n396-1,34,34,,,,,,,,,,,,
66.25,0.25,132.5,0.5,1602,6,65,5,n400-1,34,34,,,,,,,,,,,,
66.5,0.25,133.0,0.5,1608,6,64,5,n401-1,34,34,1.0,2/2,ii,,F,V,ii,,ii,,,m
66.5,0.5,133.0,1.0,1608,12,69,1,n397-1,34,34,,,,,,,,,,,,
66.75,0.25,133.5,0.5,1614,6,62,5,n402-1,34,34,,,,,,,,,,,,
67.0,1.0,134.0,2.0,1620,24,79,1,n398-1,34,34,,,,,,,,,,,,
67.0,0.25,134.0,0.5,1620,6,64,5,n403-1,34,34,2.0,2/2,V65,,F,V,V65,,V,,,Mm7
67.25,0.25,134.5,0.5,1626,6,62,5,n404-1,34,34,,,,,,,,,,,,
67.5,0.25,135.0,0.5,1632,6,65,5,n405-1,34,34,,,,,,,,,,,,
67.75,0.25,135.5,0.5,1638,6,59,5,n406-1,34,34,,,,,,,,,,,,
68.0,0.5,136.0,1.0,1644,12,60,5,n415-1,35,35,2.0,2/2,I,,F,V,I,,I,,,M
68.0,0.25,136.0,0.5,1644,6,77,1,n407-1,35,35,,,,,,,,,,,,
68.25,0.25,136.5,0.5,1650,6,76,1,n408-1,35,35,,,,,,,,,,,,
68.5,0.5,137.0,1.0,1656,12,55,5,n416-1,35,35,,,,,,,,,,,,
68.5,0.25,137.0,0.5,1656,6,74,1,n409-1,35,35,,,,,,,,,,,,
68.75,0.25,137.5,0.5,1662,6,72,1,n410-1,35,35,,,,,,,,,,,,
69.0,0.25,138.0,0.5,1668,6,76,1,n411-1,35,35,,,,,,,,,,,,
69.0,1.0,138.0,2.0,1668,24,67,5,n417-1,35,35,2.0,2/2,V7,,F,V,V7,,V,,,Mm7
69.25,0.25,138.5,0.5,1674,6,74,1,n412-1,35,35,,,,,,,,,,,,
69.5,0.25,139.0,0.5,1680,6,77,1,n413-1,35,35,,,,,,,,,,,,
69.75,0.25,139.5,0.5,1686,6,71,1,n414-1,35,35,,,,,,,,,,,,
70.0,0.5,140.0,1.0,1692,12,72,1,n418-1,36,36,,,,,,,,,,,,
70.0,0.25,140.0,0.5,1692,6,65,5,n421-1,36,36,1.0,2/2,i6,,F,V,i6,,i,,,m
70.25,0.25,140.5,0.5,1698,6,63,5,n422-1,36,36,,,,,,,,,,,,
70.5,0.5,141.0,1.0,1704,12,67,1,n419-1,36,36,,,,,,,,,,,,
70.5,0.25,141.0,0.5,1704,6,62,5,n423-1,36,36,1.0,2/2,i,,F,V,i,,i,,,m
70.75,0.25,141.5,0.5,1710,6,60,5,n424-1,36,36,,,,,,,,,,,,
71.0,0.25,142.0,0.5,1716,6,63,5,n425-1,36,36,2.0,2/2,V65,,F,V,V65,,V,,,Mm7
71.0,1.0,142.0,2.0,1716,24,79,1,n420-1,36,36,,,,,,,,,,,,
71.25,0.25,142.5,0.5,1722,6,62,5,n426-1,36,36,,,,,,,,,,,,
71.5,0.25,143.0,0.5,1728,6,65,5,n427-1,36,36,,,,,,,,,,,,
71.75,0.25,143.5,0.5,1734,6,59,5,n428-1,36,36,,,,,,,,,,,,
72.0,0.25,144.0,0.5,1740,6,77,1,n429-1,37,37,,,,,,,,,,,,
72.0,1.0,144.0,2.0,1740,24,60,6,n441-1,37,37,2.0,2/2,i,,F,V,i,,i,,,m
72.25,0.25,144.5,0.5,1746,6,75,1,n430-1,37,37,,,,,,,,,,,,
72.5,0.25,145.0,0.5,1752,6,74,1,n431-1,37,37,,,,,,,,,,,,
72.5,0.5,145.0,1.0,1752,12,63,5,n437-1,37,37,,,,,,,,,,,,
72.5,0.5,145.0,1.0,1752,12,67,5,n438-1,37,37,,,,,,,,,,,,
72.75,0.25,145.5,0.5,1758,6,72,1,n432-1,37,37,,,,,,,,,,,,
73.0,0.25,146.0,0.5,1764,6,77,1,n433-1,37,37,,,,,,,,,,,,
73.0,1.0,146.0,2.0,1764,24,58,6,n442-1,37,37,2.0,2/2,i2,,F,V,i2,,i,,,mm7
73.25,0.25,146.5,0.5,1770,6,75,1,n434-1,37,37,,,,,,,,,,,,
73.5,0.5,147.0,1.0,1776,12,60,5,n439-1,37,37,,,,,,,,,,,,
73.5,0.5,147.0,1.0,1776,12,63,5,n440-1,37,37,,,,,,,,,,,,
73.5,0.25,147.0,0.5,1776,6,74,1,n435-1,37,37,,,,,,,,,,,,
73.75,0.25,147.5,0.5,1782,6,72,1,n436-1,37,37,,,,,,,,,,,,
74.0,1.0,148.0,2.0,1788,24,56,6,n455-1,38,38,2.0,2/2,bVI,,F,V,bVI,,bVI,,,M
74.0,0.25,148.0,0.5,1788,6,77,1,n443-1,38,38,,,,,,,,,,,,
74.25,0.25,148.5,0.5,1794,6,75,1,n444-1,38,38,,,,,,,,,,,,
74.5,0.5,149.0,1.0,1800,12,60,5,n451-1,38,38,,,,,,,,,,,,
74.5,0.25,149.0,0.5,1800,6,74,1,n445-1,38,38,,,,,,,,,,,,
74.5,0.5,149.0,1.0,1800,12,63,5,n452-1,38,38,,,,,,,,,,,,
74.75,0.25,149.5,0.5,1806,6,72,1,n446-1,38,38,,,,,,,,,,,,
75.0,0.25,150.0,0.5,1812,6,77,1,n447-1,38,38,,,,,,,,,,,,
75.0,1.0,150.0,2.0,1812,24,55,6,n456-1,38,38,2.0,2/2,i64,,F,V,i64,,i,,,m
75.25,0.25,150.5,0.5,1818,6,75,1,n448-1,38,38,,,,,,,,,,,,
75.5,0.5,151.0,1.0,1824,12,60,5,n453-1,38,38,,,,,,,,,,,,
75.5,0.5,151.0,1.0,1824,12,63,5,n454-1,38,38,,,,,,,,,,,,
75.5,0.25,151.0,0.5,1824,6,74,1,n449-1,38,38,,,,,,,,,,,,
75.75,0.25,151.5,0.5,1830,6,72,1,n450-1,38,38,,,,,,,,,,,,
76.0,0.5,152.0,1.0,1836,12,54,5,n463-1,39,39,2.0,2/2,viio7/V,,F,V,viio7/V,,vii,,,o7
76.0,0.5,152.0,1.0,1836,12,84,1,n457-1,39,39,,,,,,,,,,,,
76.0,0.5,152.0,1.0,1836,12,60,5,n464-1,39,39,,,,,,,,,,,,
76.0,0.5,152.0,1.0,1836,12,63,5,n465-1,39,39,,,,,,,,,,,,
77.0,0.25,154.0,0.5,1860,6,77,1,n459-1,39,39,2.0,2/2,i64,,F,V,i64,,i,,,m
77.25,0.25,154.5,0.5,1866,6,75,1,n460-1,39,39,,,,,,,,,,,,
77.5,0.5,155.0,1.0,1872,12,55,5,n468-1,39,39,,,,,,,,,,,,
77.5,0.5,155.0,1.0,1872,12,60,5,n469-1,39,39,,,,,,,,,,,,
77.5,0.5,155.0,1.0,1872,12,63,5,n470-1,39,39,,,,,,,,,,,,
77.5,0.25,155.0,0.5,1872,6,74,1,n461-1,39,39,,,,,,,,,,,,
77.75,0.25,155.5,0.5,1878,6,72,1,n462-1,39,39,,,,,,,,,,,,
78.0,0.5,156.0,1.0,1884,12,63,5,n478-1,40,40,,,,,,,,,,,,
78.0,0.5,156.0,1.0,1884,12,60,5,n477-1,40,40,,,,,,,,,,,,
78.0,0.5,156.0,1.0,1884,12,87,1,n471-1,40,40,,,,,,,,,,,,
78.0,0.5,156.0,1.0,1884,12,56,5,n476-1,40,40,2.0,2/2,bVI,,F,V,bVI,,bVI,,,M
79.0,0.5,158.0,1.0,1908,12,44,5,n480-1,40,40,2.0,2/2,It6,,F,V,It6,It,vii,,,It
79.0,0.5,158.0,1.0,1908,12,56,5,n481-1,40,40,,,,,,,,,,,,
79.0,0.5,158.0,1.0,1908,12,72,1,n473-1,40,40,,,,,,,,,,,,
79.0,0.5,158.0,1.0,1908,12,78,1,n474-1,40,40,,,,,,,,,,,,
80.0,0.5,160.0,1.0,1932,12,43,5,n487-1,41,41,8.0,2/2,V|HC},,F,V,V,,V,HC,},M
80.0,0.5,160.0,1.0,1932,12,55,5,n488-1,41,41,,,,,,,,,,,,
80.0,0.5,160.0,1.0,1932,12,71,1,n483-1,41,41,,,,,,,,,,,,
80.0,0.5,160.0,1.0,1932,12,79,1,n484-1,41,41,,,,,,,,,,,,
81.0,1.1666666,162.0,2.3333333,1956,28,79,1,n486-1,41,41,0.0,2/2,{,,F,V,,,,,{,
82.166664,0.16666667,164.33333,0.33333334,1984,4,81,1,n492-1,42,42,,,,,,,,,,,,
82.333336,0.16666667,164.66667,0.33333334,1988,4,79,1,n493-1,42,42,,,,,,,,,,,,
82.5,0.16666667,165.0,0.33333334,1992,4,77,1,n494-1,42,42,,,,,,,,,,,,
82.666664,0.16666667,165.33333,0.33333334,1996,4,79,1,n495-1,42,42,,,,,,,,,,,,
82.833336,0.16666667,165.66667,0.33333334,2000,4,77,1,n496-1,42,42,,,,,,,,,,,,
83.0,0.16666667,166.0,0.33333334,2004,4,76,1,n497-1,42,42,,,,,,,,,,,,
83.166664,0.16666667,166.33333,0.33333334,2008,4,77,1,n498-1,42,42,,,,,,,,,,,,
83.333336,0.16666667,166.66667,0.33333334,2012,4,76,1,n499-1,42,42,,,,,,,,,,,,
83.5,0.16666667,167.0,0.33333334,2016,4,74,1,n500-1,42,42,,,,,,,,,,,,
83.666664,0.16666667,167.33333,0.33333334,2020,4,76,1,n501-1,42,42,,,,,,,,,,,,
83.833336,0.16666667,167.66667,0.33333334,2024,4,74,1,n502-1,42,42,,,,,,,,,,,,
84.0,0.25,168.0,0.5,2028,6,64,5,n512-1,43,43,1.0,2/2,I6,,F,V,I6,,I,,,M
84.0,0.5,168.0,1.0,2028,12,72,1,n504-1,43,43,,,,,,,,,,,,
84.25,0.25,168.5,0.5,2034,6,67,5,n513-1,43,43,,,,,,,,,,,,
84.5,0.25,169.0,0.5,2040,6,65,5,n514-1,43,43,1.0,2/2,V2,,F,V,V2,,V,,,Mm7
84.5,0.25,169.0,0.5,2040,6,71,1,n505-1,43,43,,,,,,,,,,,,
84.75,0.25,169.5,0.5,2046,6,67,5,n515-1,43,43,,,,,,,,,,,,
84.75,0.125,169.5,0.25,2046,3,69,1,n506-1,43,43,,,,,,,,,,,,
84.875,0.125,169.75,0.25,2049,3,71,1,n507-1,43,43,,,,,,,,,,,,
85.0,0.25,170.0,0.5,2052,6,64,5,n516-1,43,43,1.0,2/2,I6,,F,V,I6,,I,,,M
85.0,0.5,170.0,1.0,2052,12,72,1,n508-1,43,43,,,,,,,,,,,,
85.25,0.25,170.5,0.5,2058,6,67,5,n517-1,43,43,,,,,,,,,,,,
85.5,0.25,171.0,0.5,2064,6,74,1,n509-1,43,43,,,,,,,,,,,,
85.5,0.25,171.0,0.5,2064,6,59,5,n518-1,43,43,1.0,2/2,V6,,F,V,V6,,V,,,M
85.75,0.125,171.5,0.25,2070,3,72,1,n510-1,43,43,,,,,,,,,,,,
85.75,0.25,171.5,0.5,2070,6,67,5,n519-1,43,43,,,,,,,,,,,,
85.875,0.125,171.75,0.25,2073,3,74,1,n511-1,43,43,,,,,,,,,,,,
86.0,0.5,172.0,1.0,2076,12,76,1,n520-1,44,44,,,,,,,,,,,,
86.0,0.25,172.0,0.5,2076,6,60,5,n526-1,44,44,1.0,2/2,I,,F,V,I,,I,,,M
86.25,0.25,172.5,0.5,2082,6,67,5,n527-1,44,44,,,,,,,,,,,,
86.5,0.25,173.0,0.5,2088,6,77,1,n521-1,44,44,,,,,,,,,,,,
86.5,0.25,173.0,0.5,2088,6,57,5,n528-1,44,44,1.0,2/2,IV6,,F,V,IV6,,IV,,,M
86.75,0.125,173.5,0.25,2094,3,76,1,n522-1,44,44,,,,,,,,,,,,
86.75,0.25,173.5,0.5,2094,6,60,5,n529-1,44,44,,,,,,,,,,,,
86.875,0.125,173.75,0.25,2097,3,77,1,n523-1,44,44,,,,,,,,,,,,
87.0,0.25,174.0,0.5,2100,6,52,5,n530-1,44,44,1.0,2/2,I6,,F,V,I6,,I,,,M
87.0,0.5,174.0,1.0,2100,12,79,1,n524-1,44,44,,,,,,,,,,,,
87.25,0.25,174.5,0.5,2106,6,60,5,n531-1,44,44,,,,,,,,,,,,
87.5,0.25,175.0,0.5,2112,6,53,5,n532-1,44,44,1.0,2/2,IV,,F,V,IV,,IV,,,M
87.5,0.5,175.0,1.0,2112,12,81,1,n525-1,44,44,,,,,,,,,,,,
87.75,0.25,175.5,0.5,2118,6,65,5,n533-1,44,44,,,,,,,,,,,,
88.0,1.0,176.0,2.0,2124,24,55,6,n541-1,45,45,1.0,2/2,V(64)},,F,V,V(64),,V,,},M
88.0,0.5,176.0,1.0,2124,12,64,5,n537-1,45,45,,,,,,,,,,,,
88.0,0.5,176.0,1.0,2124,12,72,1,n534-1,45,45,,,,,,,,,,,,
88.5,0.5,177.0,1.0,2136,12,62,5,n538-1,45,45,1.0,2/2,V|HC,,F,V,V,,V,HC,,M
88.5,0.5,177.0,1.0,2136,12,71,1,n535-1,45,45,,,,,,,,,,,,
89.0,1.1666666,178.0,2.3333333,2148,28,81,1,n536-1,45,45,2.0,2/2,V/ii{,,F,V,V/ii,,V,,{,M
89.5,0.5,179.0,1.0,2160,12,57,5,n539-1,45,45,,,,,,,,,,,,
89.5,0.5,179.0,1.0,2160,12,60,5,n540-1,45,45,,,,,,,,,,,,
90.0,0.5,180.0,1.0,2172,12,59,5,n554-1,46,46,1.0,2/2,#vi%7/ii,,F,V,#vi%7/ii,,#vi,,,%7
90.0,0.5,180.0,1.0,2172,12,62,5,n555-1,46,46,,,,,,,,,,,,
90.166664,0.16666667,180.33333,0.33333334,2176,4,82,1,n543-1,46,46,,,,,,,,,,,,
90.333336,0.16666667,180.66667,0.33333334,2180,4,81,1,n544-1,46,46,,,,,,,,,,,,
90.5,0.16666667,181.0,0.33333334,2184,4,79,1,n545-1,46,46,,,,,,,,,,,,
90.5,0.5,181.0,1.0,2184,12,64,5,n557-1,46,46,,,,,,,,,,,,
90.5,0.5,181.0,1.0,2184,12,61,5,n556-1,46,46,1.0,2/2,V65/ii,,F,V,V65/ii,,V,,,Mm7
90.666664,0.16666667,181.33333,0.33333334,2188,4,81,1,n546-1,46,46,,,,,,,,,,,,
90.833336,0.16666667,181.66667,0.33333334,2192,4,79,1,n547-1,46,46,,,,,,,,,,,,
91.0,0.5,182.0,1.0,2196,12,62,5,n558-1,46,46,1.0,2/2,ii,,F,V,ii,,ii,,,m
91.0,0.16666667,182.0,0.33333334,2196,4,77,1,n548-1,46,46,,,,,,,,,,,,
91.0,0.5,182.0,1.0,2196,12,65,5,n559-1,46,46,,,,,,,,,,,,
91.166664,0.16666667,182.33333,0.33333334,2200,4,79,1,n549-1,46,46,,,,,,,,,,,,
91.333336,0.16666667,182.66667,0.33333334,2204,4,77,1,n550-1,46,46,,,,,,,,,,,,
91.5,0.5,183.0,1.0,2208,12,67,5,n561-1,46,46,,,,,,,,,,,,
91.5,0.16666667,183.0,0.33333334,2208,4,76,1,n551-1,46,46,,,,,,,,,,,,
91.5,0.5,183.0,1.0,2208,12,64,5,n560-1,46,46,1.0,2/2,#viio6/ii,,F,V,#viio6/ii,,#vii,,,o
91.666664,0.16666667,183.33333,0.33333334,2212,4,77,1,n552-1,46,46,,,,,,,,,,,,
91.833336,0.16666667,183.66667,0.33333334,2216,4,76,1,n553-1,46,46,,,,,,,,,,,,
92.0,0.5,184.0,1.0,2220,12,74,1,n562-1,47,47,,,,,,,,,,,,
92.0,0.5,184.0,1.0,2220,12,69,5,n569-1,47,47,,,,,,,,,,,,
92.0,0.5,184.0,1.0,2220,12,65,5,n568-1,47,47,3.0,2/2,ii6,,F,V,ii6,,ii,,,m
92.5,0.5,185.0,1.0,2232,12,86,1,n563-1,47,47,,,,,,,,,,,,
93.0,0.5,186.0,1.0,2244,12,81,1,n564-1,47,47,,,,,,,,,,,,
93.5,0.5,187.0,1.0,2256,12,55,5,n573-1,47,47,,,,,,,,,,,,
93.5,0.5,187.0,1.0,2256,12,53,5,n572-1,47,47,1.0,2/2,V2,,F,V,V2,,V,,,Mm7
93.5,0.25,187.0,0.5,2256,6,83,1,n565-1,47,47,,,,,,,,,,,,
93.75,0.125,187.5,0.25,2262,3,81,1,n566-1,47,47,,,,,,,,,,,,
93.875,0.125,187.75,0.25,2265,3,83,1,n567-1,47,47,,,,,,,,,,,,
94.0,0.5,188.0,1.0,2268,12,55,5,n580-1,48,48,,,,,,,,,,,,
94.0,0.5,188.0,1.0,2268,12,84,1,n574-1,48,48,,,,,,,,,,,,
94.0,0.5,188.0,1.0,2268,12,52,6,n584-1,48,48,1.0,2/2,I6,,F,V,I6,,I,,,M
94.5,0.5,189.0,1.0,2280,12,57,5,n581-1,48,48,,,,,,,,,,,,
94.5,0.5,189.0,1.0,2280,12,54,6,n585-1,48,48,1.0,2/2,V65/V,,F,V,V65/V,,V,,,Mm7
94.5,0.25,189.0,0.5,2280,6,72,1,n575-1,48,48,,,,,,,,,,,,
94.75,0.125,189.5,0.25,2286,3,71,1,n576-1,48,48,,,,,,,,,,,,
94.875,0.125,189.75,0.25,2289,3,72,1,n577-1,48,48,,,,,,,,,,,,
95.0,0.5,190.0,1.0,2292,12,76,1,n578-1,48,48,,,,,,,,,,,,
95.0,0.5,190.0,1.0,2292,12,60,5,n582-1,48,48,,,,,,,,,,,,
95.0,1.0,190.0,2.0,2292,24,55,6,n586-1,48,48,1.0,2/2,V(64),,F,V,V(64),,V,,,M
95.5,0.5,191.0,1.0,2304,12,59,5,n583-1,48,48,1.0,2/2,V,,F,V,V,,V,,,M
95.5,0.5,191.0,1.0,2304,12,74,1,n579-1,48,48,,,,,,,,,,,,
96.0,0.5,192.0,1.0,2316,12,72,1,n587-1,49,49,,,,,,,,,,,,
96.0,0.5,192.0,1.0,2316,12,60,5,n591-1,49,49,2.0,2/2,I|PAC},,F,V,I,,I,PAC,},M
96.5,0.5,193.0,1.0,2328,12,48,5,n592-1,49,49,,,,,,,,,,,,
97.0,1.1666666,194.0,2.3333333,2340,28,55,5,n593-1,49,49,3.0,2/2,V{,,F,V,V,,V,,{,M
97.5,0.5,195.0,1.0,2352,12,67,1,n590-1,49,49,,,,,,,,,,,,
98.0,1.1666666,196.0,2.3333333,2364,28,79,1,n594-1,50,50,,,,,,,,,,,,
98.166664,0.16666667,196.33333,0.33333334,2368,4,57,5,n602-1,50,50,,,,,,,,,,,,
98.333336,0.16666667,196.66667,0.33333334,2372,4,55,5,n603-1,50,50,,,,,,,,,,,,
98.5,0.16666667,197.0,0.33333334,2376,4,53,5,n604-1,50,50,1.0,2/2,V2,,F,V,V2,,V,,,Mm7
98.666664,0.16666667,197.33333,0.33333334,2380,4,55,5,n605-1,50,50,,,,,,,,,,,,
98.833336,0.16666667,197.66667,0.33333334,2384,4,53,5,n606-1,50,50,,,,,,,,,,,,
99.0,0.16666667,198.0,0.33333334,2388,4,52,5,n607-1,50,50,1.0,2/2,I6,,F,V,I6,,I,,,M
99.166664,0.16666667,198.33333,0.33333334,2392,4,81,1,n596-1,50,50,,,,,,,,,,,,
99.166664,0.16666667,198.33333,0.33333334,2392,4,53,5,n608-1,50,50,,,,,,,,,,,,
99.333336,0.16666667,198.66667,0.33333334,2396,4,79,1,n597-1,50,50,,,,,,,,,,,,
99.333336,0.16666667,198.66667,0.33333334,2396,4,52,5,n609-1,50,50,,,,,,,,,,,,
99.5,0.16666667,199.0,0.33333334,2400,4,50,5,n610-1,50,50,1.0,2/2,V43,,F,V,V43,,V,,,Mm7
99.5,0.16666667,199.0,0.33333334,2400,4,77,1,n598-1,50,50,,,,,,,,,,,,
99.666664,0.16666667,199.33333,0.33333334,2404,4,79,1,n599-1,50,50,,,,,,,,,,,,
99.666664,0.16666667,199.33333,0.33333334,2404,4,52,5,n611-1,50,50,,,,,,,,,,,,
99.833336,0.16666667,199.66667,0.33333334,2408,4,50,5,n612-1,50,50,,,,,,,,,,,,
99.833336,0.16666667,199.66667,0.33333334,2408,4,77,1,n600-1,50,50,,,,,,,,,,,,
100.0,0.5,200.0,1.0,2412,12,48,5,n625-1,51,51,1.0,2/2,I,,F,V,I,,I,,,M
100.0,0.16666667,200.0,0.33333334,2412,4,76,1,n613-1,51,51,,,,,,,,,,,,
100.166664,0.16666667,200.33333,0.33333334,2416,4,77,1,n614-1,51,51,,,,,,,,,,,,
100.333336,0.16666667,200.66667,0.33333334,2420,4,76,1,n615-1,51,51,,,,,,,,,,,,
