onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,xml_mn,mn,duration_qb,timesig,label,globalkey,localkey,chord,numeral,cadence,phraseend,chord_type
238.75,0.25,238.75,0.25,11460,12,58,5,n1520-1,80,80,,,,,,,,,,
238.75,0.25,238.75,0.25,11460,12,63,5,n1521-1,80,80,,,,,,,,,,
238.75,0.125,238.75,0.125,11460,6,75,1,n1504-1,80,80,,,,,,,,,,
238.875,0.125,238.875,0.125,11466,6,77,1,n1505-1,80,80,,,,,,,,,,
239.0,0.25,239.0,0.25,11472,12,63,5,n1523-1,80,80,,,,,,,,,,
239.0,0.125,239.0,0.125,11472,6,79,1,n1506-1,80,80,,,,,,,,,,
239.0,0.25,239.0,0.25,11472,12,58,5,n1522-1,80,80,,,,,,,,,,
239.125,0.125,239.125,0.125,11478,6,81,1,n1507-1,80,80,,,,,,,,,,
239.25,0.25,239.25,0.25,11484,12,58,5,n1524-1,80,80,,,,,,,,,,
239.25,0.25,239.25,0.25,11484,12,63,5,n1525-1,80,80,,,,,,,,,,
239.25,0.125,239.25,0.125,11484,6,82,1,n1508-1,80,80,,,,,,,,,,
239.375,0.125,239.375,0.125,11490,6,81,1,n1509-1,80,80,,,,,,,,,,
239.5,0.125,239.5,0.125,11496,6,82,1,n1510-1,80,80,,,,,,,,,,
239.5,0.25,239.5,0.25,11496,12,58,5,n1526-1,80,80,,,,,,,,,,
239.5,0.25,239.5,0.25,11496,12,63,5,n1527-1,80,80,,,,,,,,,,
239.625,0.125,239.625,0.125,11502,6,81,1,n1511-1,80,80,,,,,,,,,,
239.75,0.25,239.75,0.25,11508,12,58,5,n1528-1,80,80,,,,,,,,,,
239.75,0.25,239.75,0.25,11508,12,63,5,n1529-1,80,80,,,,,,,,,,
239.75,0.125,239.75,0.125,11508,6,82,1,n1512-1,80,80,,,,,,,,,,
239.875,0.125,239.875,0.125,11514,6,79,1,n1513-1,80,80,,,,,,,,,,
240.0,0.25,240.0,0.25,11520,12,58,5,n1543-1,81,81,2.0,2/4,I],Bb,I,I,I,,,M
240.0,0.25,240.0,0.25,11520,12,62,5,n1544-1,81,81,,,,,,,,,,
240.0,0.5,240.0,0.5,11520,24,77,1,n1530-1,81,81,,,,,,,,,,
240.25,0.25,240.25,0.25,11532,12,58,5,n1545-1,81,81,,,,,,,,,,
240.5,0.25,240.5,0.25,11544,12,62,5,n1546-1,81,81,,,,,,,,,,
240.625,0.125,240.625,0.125,11550,6,82,1,n1532-1,81,81,,,,,,,,,,
240.75,0.125,240.75,0.125,11556,6,84,1,n1533-1,81,81,,,,,,,,,,
240.75,0.25,240.75,0.25,11556,12,65,5,n1547-1,81,81,,,,,,,,,,
240.875,0.125,240.875,0.125,11562,6,82,1,n1534-1,81,81,,,,,,,,,,
241.0,0.5,241.0,0.5,11568,24,58,5,n1548-1,81,81,,,,,,,,,,
241.0,0.125,241.0,0.125,11568,6,86,1,n1535-1,81,81,,,,,,,,,,
241.125,0.125,241.125,0.125,11574,6,84,1,n1536-1,81,81,,,,,,,,,,
241.25,0.125,241.25,0.125,11580,6,82,1,n1537-1,81,81,,,,,,,,,,
241.375,0.125,241.375,0.125,11586,6,81,1,n1538-1,81,81,,,,,,,,,,
241.5,0.125,241.5,0.125,11592,6,79,1,n1539-1,81,81,,,,,,,,,,
241.625,0.125,241.625,0.125,11598,6,77,1,n1540-1,81,81,,,,,,,,,,
241.75,0.125,241.75,0.125,11604,6,75,1,n1541-1,81,81,,,,,,,,,,
241.875,0.125,241.875,0.125,11610,6,74,1,n1542-1,81,81,,,,,,,,,,
242.0,0.5,242.0,0.5,11616,24,75,1,n1550-1,82,82,2.0,2/4,V7,Bb,I,V7,V,,,Mm7
242.25,0.25,242.25,0.25,11628,12,53,5,n1564-1,82,82,,,,,,,,,,
242.5,0.25,242.5,0.25,11640,12,57,5,n1565-1,82,82,,,,,,,,,,
242.625,0.125,242.625,0.125,11646,6,81,1,n1552-1,82,82,,,,,,,,,,
242.75,0.25,242.75,0.25,11652,12,60,5,n1566-1,82,82,,,,,,,,,,
242.75,0.125,242.75,0.125,11652,6,82,1,n1553-1,82,82,,,,,,,,,,
242.875,0.125,242.875,0.125,11658,6,81,1,n1554-1,82,82,,,,,,,,,,
243.0,0.125,243.0,0.125,11664,6,84,1,n1555-1,82,82,,,,,,,,,,
243.0,0.5,243.0,0.5,11664,24,53,5,n1567-1,82,82,,,,,,,,,,
243.125,0.125,243.125,0.125,11670,6,82,1,n1556-1,82,82,,,,,,,,,,
243.25,0.125,243.25,0.125,11676,6,81,1,n1557-1,82,82,,,,,,,,,,
243.375,0.125,243.375,0.125,11682,6,79,1,n1558-1,82,82,,,,,,,,,,
243.5,0.125,243.5,0.125,11688,6,77,1,n1559-1,82,82,,,,,,,,,,
243.625,0.125,243.625,0.125,11694,6,75,1,n1560-1,82,82,,,,,,,,,,
243.75,0.125,243.75,0.125,11700,6,74,1,n1561-1,82,82,,,,,,,,,,
243.875,0.125,243.875,0.125,11706,6,72,1,n1562-1,82,82,,,,,,,,,,
244.0,0.5,244.0,0.5,11712,24,74,1,n1569-1,83,83,1.0,2/4,I,Bb,I,I,I,,,M
244.25,0.25,244.25,0.25,11724,12,34,5,n1583-1,83,83,,,,,,,,,,
244.25,0.25,244.25,0.25,11724,12,46,5,n1584-1,83,83,,,,,,,,,,
244.5,0.25,244.5,0.25,11736,12,38,5,n1585-1,83,83,,,,,,,,,,
244.5,0.25,244.5,0.25,11736,12,50,5,n1586-1,83,83,,,,,,,,,,
244.625,0.125,244.625,0.125,11742,6,77,1,n1571-1,83,83,,,,,,,,,,
244.75,0.25,244.75,0.25,11748,12,53,5,n1588-1,83,83,,,,,,,,,,
244.75,0.125,244.75,0.125,11748,6,79,1,n1572-1,83,83,,,,,,,,,,
244.75,0.25,244.75,0.25,11748,12,41,5,n1587-1,83,83,,,,,,,,,,
244.875,0.125,244.875,0.125,11754,6,77,1,n1573-1,83,83,,,,,,,,,,
245.0,0.5,245.0,0.5,11760,24,50,5,n1590-1,83,83,,,,,,,,,,
245.0,0.5,245.0,0.5,11760,24,38,5,n1589-1,83,83,0.75,2/4,I6,Bb,I,I6,I,,,M
245.0,0.125,245.0,0.125,11760,6,82,1,n1574-1,83,83,,,,,,,,,,
245.125,0.125,245.125,0.125,11766,6,81,1,n1575-1,83,83,,,,,,,,,,
245.25,0.125,245.25,0.125,11772,6,79,1,n1576-1,83,83,,,,,,,,,,
245.375,0.125,245.375,0.125,11778,6,77,1,n1577-1,83,83,,,,,,,,,,
245.5,0.125,245.5,0.125,11784,6,75,1,n1578-1,83,83,,,,,,,,,,
245.625,0.125,245.625,0.125,11790,6,74,1,n1579-1,83,83,,,,,,,,,,
245.75,0.25,245.75,0.25,11796,12,62,5,n1592-1,83,83,0.25,2/4,#viio6/ii,Bb,I,#viio6/ii,#vii,,,o
245.75,0.25,245.75,0.25,11796,12,65,5,n1593-1,83,83,,,,,,,,,,
245.75,0.125,245.75,0.125,11796,6,72,1,n1580-1,83,83,,,,,,,,,,
245.875,0.125,245.875,0.125,11802,6,71,1,n1581-1,83,83,,,,,,,,,,
246.0,0.125,246.0,0.125,11808,6,74,1,n1594-1,84,84,,,,,,,,,,
246.0,1.0,246.0,1.0,11808,48,63,5,n1610-1,84,84,1.75,2/4,ii6,Bb,I,ii6,ii,,,m
246.0,1.0,246.0,1.0,11808,48,67,5,n1611-1,84,84,,,,,,,,,,
246.125,0.125,246.125,0.125,11814,6,72,1,n1595-1,84,84,,,,,,,,,,
246.25,0.125,246.25,0.125,11820,6,75,1,n1596-1,84,84,,,,,,,,,,
246.375,0.125,246.375,0.125,11826,6,74,1,n1597-1,84,84,,,,,,,,,,
246.5,0.125,246.5,0.125,11832,6,77,1,n1598-1,84,84,,,,,,,,,,
246.625,0.125,246.625,0.125,11838,6,75,1,n1599-1,84,84,,,,,,,,,,
246.75,0.125,246.75,0.125,11844,6,79,1,n1600-1,84,84,,,,,,,,,,
246.875,0.125,246.875,0.125,11850,6,78,1,n1601-1,84,84,,,,,,,,,,
247.0,0.125,247.0,0.125,11856,6,79,1,n1602-1,84,84,,,,,,,,,,
247.125,0.125,247.125,0.125,11862,6,77,1,n1603-1,84,84,,,,,,,,,,
247.25,0.125,247.25,0.125,11868,6,75,1,n1604-1,84,84,,,,,,,,,,
247.375,0.125,247.375,0.125,11874,6,74,1,n1605-1,84,84,,,,,,,,,,
247.5,0.125,247.5,0.125,11880,6,72,1,n1606-1,84,84,,,,,,,,,,
247.625,0.125,247.625,0.125,11886,6,70,1,n1607-1,84,84,,,,,,,,,,
247.75,0.25,247.75,0.25,11892,12,64,5,n1614-1,84,84,0.25,2/4,viio/V,Bb,I,viio/V,vii,,,o
247.75,0.25,247.75,0.25,11892,12,67,5,n1615-1,84,84,,,,,,,,,,
247.75,0.125,247.75,0.125,11892,6,69,1,n1608-1,84,84,,,,,,,,,,
247.875,0.125,247.875,0.125,11898,6,70,1,n1609-1,84,84,,,,,,,,,,
248.0,0.5,248.0,0.5,11904,24,65,5,n1626-1,85,85,1.0,2/4,V|HC},Bb,I,V,V,HC,},M
248.0,0.125,248.0,0.125,11904,6,69,1,n1616-1,85,85,,,,,,,,,,
248.125,0.125,248.125,0.125,11910,6,70,1,n1617-1,85,85,,,,,,,,,,
248.25,0.125,248.25,0.125,11916,6,72,1,n1618-1,85,85,,,,,,,,,,
248.375,0.125,248.375,0.125,11922,6,74,1,n1619-1,85,85,,,,,,,,,,
248.5,0.125,248.5,0.125,11928,6,76,1,n1620-1,85,85,,,,,,,,,,
248.625,0.125,248.625,0.125,11934,6,77,1,n1621-1,85,85,,,,,,,,,,
248.75,0.125,248.75,0.125,11940,6,76,1,n1622-1,85,85,,,,,,,,,,
248.875,0.125,248.875,0.125,11946,6,77,1,n1623-1,85,85,,,,,,,,,,
249.0,0.5,249.0,0.5,11952,24,65,1,n1624-1,85,85,,,,,,,,,,
249.0,0.125,249.0,0.125,11952,6,45,5,n1628-1,85,85,0.5,2/4,V6,Bb,I,V6,V,,,M
249.125,0.125,249.125,0.125,11958,6,46,5,n1629-1,85,85,,,,,,,,,,
249.25,0.125,249.25,0.125,11964,6,48,5,n1630-1,85,85,,,,,,,,,,
249.375,0.125,249.375,0.125,11970,6,50,5,n1631-1,85,85,,,,,,,,,,
249.5,0.125,249.5,0.125,11976,6,52,5,n1632-1,85,85,2.5,2/4,V,Bb,I,V,V,,,M
249.625,0.125,249.625,0.125,11982,6,53,5,n1633-1,85,85,,,,,,,,,,
249.75,0.125,249.75,0.125,11988,6,52,5,n1634-1,85,85,,,,,,,,,,
249.875,0.125,249.875,0.125,11994,6,53,5,n1635-1,85,85,,,,,,,,,,
250.0,0.5,250.0,0.5,12000,24,41,5,n1642-1,86,86,,,,,,,,,,
250.75,0.25,250.75,0.25,12036,12,77,1,n1637-1,86,86,0.0,2/4,{,Bb,I,,,,{,
251.0,0.25,251.0,0.25,12048,12,77,1,n1638-1,86,86,,,,,,,,,,
251.25,0.25,251.25,0.25,12060,12,77,1,n1639-1,86,86,,,,,,,,,,
251.5,0.25,251.5,0.25,12072,12,77,1,n1640-1,86,86,,,,,,,,,,
251.75,0.25,251.75,0.25,12084,12,77,1,n1641-1,86,86,,,,,,,,,,
252.0,0.25,252.0,0.25,12096,12,58,5,n1652-1,87,87,1.0,2/4,I,Bb,I,I,I,,,M
252.0,0.75,252.0,0.75,12096,36,77,1,n1645-1,87,87,,,,,,,,,,
252.25,0.25,252.25,0.25,12108,12,65,5,n1653-1,87,87,,,,,,,,,,
252.5,0.25,252.5,0.25,12120,12,62,5,n1654-1,87,87,,,,,,,,,,
252.75,0.125,252.75,0.125,12132,6,75,1,n1646-1,87,87,,,,,,,,,,
252.75,0.25,252.75,0.25,12132,12,65,5,n1655-1,87,87,,,,,,,,,,
252.875,0.125,252.875,0.125,12138,6,74,1,n1647-1,87,87,,,,,,,,,,
253.0,0.25,253.0,0.25,12144,12,60,5,n1656-1,87,87,1.0,2/4,V43,Bb,I,V43,V,,,Mm7
253.0,0.25,253.0,0.25,12144,12,72,1,n1648-1,87,87,,,,,,,,,,
253.25,0.25,253.25,0.25,12156,12,65,5,n1657-1,87,87,,,,,,,,,,
253.25,0.25,253.25,0.25,12156,12,70,1,n1649-1,87,87,,,,,,,,,,
253.5,0.25,253.5,0.25,12168,12,63,5,n1658-1,87,87,,,,,,,,,,
253.5,0.25,253.5,0.25,12168,12,69,1,n1650-1,87,87,,,,,,,,,,
253.75,0.25,253.75,0.25,12180,12,72,1,n1651-1,87,87,,,,,,,,,,
253.75,0.25,253.75,0.25,12180,12,65,5,n1659-1,87,87,,,,,,,,,,
254.0,0.25,254.0,0.25,12192,12,62,5,n1667-1,88,88,2.0,2/4,I6,Bb,I,I6,I,,,M
254.0,0.5,254.0,0.5,12192,24,70,1,n1660-1,88,88,,,,,,,,,,
254.25,0.25,254.25,0.25,12204,12,65,5,n1668-1,88,88,,,,,,,,,,
254.5,0.25,254.5,0.25,12216,12,70,5,n1669-1,88,88,,,,,,,,,,
254.75,0.25,254.75,0.25,12228,12,77,1,n1662-1,88,88,,,,,,,,,,
255.0,0.25,255.0,0.25,12240,12,77,1,n1663-1,88,88,,,,,,,,,,
255.25,0.25,255.25,0.25,12252,12,77,1,n1664-1,88,88,,,,,,,,,,
255.5,0.25,255.5,0.25,12264,12,77,1,n1665-1,88,88,,,,,,,,,,
255.75,0.25,255.75,0.25,12276,12,77,1,n1666-1,88,88,,,,,,,,,,
256.0,0.25,256.0,0.25,12288,12,58,5,n1679-1,89,89,1.0,2/4,I,Bb,I,I,I,,,M
256.0,0.75,256.0,0.75,12288,36,77,1,n1672-1,89,89,,,,,,,,,,
256.25,0.25,256.25,0.25,12300,12,65,5,n1680-1,89,89,,,,,,,,,,
256.5,0.25,256.5,0.25,12312,12,62,5,n1681-1,89,89,,,,,,,,,,
256.75,0.25,256.75,0.25,12324,12,65,5,n1682-1,89,89,,,,,,,,,,
256.75,0.125,256.75,0.125,12324,6,75,1,n1673-1,89,89,,,,,,,,,,
256.875,0.125,256.875,0.125,12330,6,74,1,n1674-1,89,89,,,,,,,,,,
257.0,0.25,257.0,0.25,12336,12,57,5,n1683-1,89,89,1.0,2/4,V65,Bb,I,V65,V,,,Mm7
257.0,0.25,257.0,0.25,12336,12,72,1,n1675-1,89,89,,,,,,,,,,
257.25,0.25,257.25,0.25,12348,12,65,5,n1684-1,89,89,,,,,,,,,,
257.25,0.25,257.25,0.25,12348,12,74,1,n1676-1,89,89,,,,,,,,,,
257.5,0.25,257.5,0.25,12360,12,75,1,n1677-1,89,89,,,,,,,,,,
257.5,0.25,257.5,0.25,12360,12,60,5,n1685-1,89,89,,,,,,,,,,
257.75,0.25,257.75,0.25,12372,12,65,5,n1686-1,89,89,,,,,,,,,,
257.75,0.25,257.75,0.25,12372,12,72,1,n1678-1,89,89,,,,,,,,,,
258.0,0.25,258.0,0.25,12384,12,58,5,n1694-1,90,90,2.0,2/4,I,Bb,I,I,I,,,M
258.0,0.5,258.0,0.5,12384,24,74,1,n1687-1,90,90,,,,,,,,,,
258.25,0.25,258.25,0.25,12396,12,62,5,n1695-1,90,90,,,,,,,,,,
258.5,0.25,258.5,0.25,12408,12,65,5,n1696-1,90,90,,,,,,,,,,
258.75,0.25,258.75,0.25,12420,12,77,1,n1689-1,90,90,,,,,,,,,,
259.0,0.25,259.0,0.25,12432,12,77,1,n1690-1,90,90,,,,,,,,,,
259.25,0.25,259.25,0.25,12444,12,77,1,n1691-1,90,90,,,,,,,,,,
259.5,0.25,259.5,0.25,12456,12,77,1,n1692-1,90,90,,,,,,,,,,
259.75,0.25,259.75,0.25,12468,12,78,1,n1693-1,90,90,,,,,,,,,,
260.0,1.0,260.0,1.0,12480,48,51,5,n1715-1,91,91,2.0,2/4,IV,Bb,I,IV,IV,,,M
260.0,1.0,260.0,1.0,12480,48,63,5,n1716-1,91,91,,,,,,,,,,
260.0,0.125,260.0,0.125,12480,6,79,1,n1699-1,91,91,,,,,,,,,,
260.125,0.125,260.125,0.125,12486,6,67,1,n1700-1,91,91,,,,,,,,,,
260.25,0.125,260.25,0.125,12492,6,66,1,n1701-1,91,91,,,,,,,,,,
260.375,0.125,260.375,0.125,12498,6,67,1,n1702-1,91,91,,,,,,,,,,
260.5,0.125,260.5,0.125,12504,6,68,1,n1703-1,91,91,,,,,,,,,,
260.625,0.125,260.625,0.125,12510,6,67,1,n1704-1,91,91,,,,,,,,,,
260.75,0.125,260.75,0.125,12516,6,69,1,n1705-1,91,91,,,,,,,,,,
260.875,0.125,260.875,0.125,12522,6,67,1,n1706-1,91,91,,,,,,,,,,
261.0,0.125,261.0,0.125,12528,6,70,1,n1707-1,91,91,,,,,,,,,,
261.125,0.125,261.125,0.125,12534,6,67,1,n1708-1,91,91,,,,,,,,,,
261.25,0.125,261.25,0.125,12540,6,71,1,n1709-1,91,91,,,,,,,,,,
261.375,0.125,261.375,0.125,12546,6,67,1,n1710-1,91,91,,,,,,,,,,
261.5,0.125,261.5,0.125,12552,6,72,1,n1711-1,91,91,,,,,,,,,,
261.625,0.125,261.625,0.125,12558,6,67,1,n1712-1,91,91,,,,,,,,,,
261.75,0.125,261.75,0.125,12564,6,74,1,n1713-1,91,91,,,,,,,,,,
261.875,0.125,261.875,0.125,12570,6,67,1,n1714-1,91,91,,,,,,,,,,
262.0,1.0,262.0,1.0,12576,48,75,1,n1718-1,92,92,,,,,,,,,,
262.0,0.125,262.0,0.125,12576,6,60,5,n1724-1,92,92,1.0,2/4,ii,Bb,I,ii,ii,,,m
262.125,0.125,262.125,0.125,12582,6,62,5,n1725-1,92,92,,,,,,,,,,
262.25,0.125,262.25,0.125,12588,6,63,5,n1726-1,92,92,,,,,,,,,,
262.375,0.125,262.375,0.125,12594,6,62,5,n1727-1,92,92,,,,,,,,,,
262.5,0.125,262.5,0.125,12600,6,60,5,n1728-1,92,92,,,,,,,,,,
262.625,0.125,262.625,0.125,12606,6,62,5,n1729-1,92,92,,,,,,,,,,
262.75,0.125,262.75,0.125,12612,6,58,5,n1730-1,92,92,,,,,,,,,,
262.875,0.125,262.875,0.125,12618,6,60,5,n1731-1,92,92,,,,,,,,,,
263.0,0.125,263.0,0.125,12624,6,57,5,n1732-1,92,92,0.5,2/4,V6,Bb,I,V6,V,,,M
263.125,0.125,263.125,0.125,12630,6,58,5,n1733-1,92,92,,,,,,,,,,
263.25,0.125,263.25,0.125,12636,6,55,5,n1734-1,92,92,,,,,,,,,,
263.375,0.125,263.375,0.125,12642,6,57,5,n1735-1,92,92,,,,,,,,,,
263.375,0.125,263.375,0.125,12642,6,75,1,n1720-1,92,92,,,,,,,,,,
263.5,0.125,263.5,0.125,12648,6,53,5,n1736-1,92,92,0.25,2/4,V7,Bb,I,V7,V,,,Mm7
263.5,0.375,263.5,0.375,12648,18,75,1,n1721-1,92,92,,,,,,,,,,
263.625,0.125,263.625,0.125,12654,6,55,5,n1737-1,92,92,,,,,,,,,,
263.75,0.125,263.75,0.125,12660,6,51,5,n1738-1,92,92,0.25,2/4,V2,Bb,I,V2,V,,,Mm7
263.875,0.125,263.875,0.125,12666,6,53,5,n1739-1,92,92,,,,,,,,,,
263.875,0.0625,263.875,0.0625,12666,3,74,1,n1722-1,92,92,,,,,,,,,,
263.9375,0.0625,263.9375,0.0625,12669,3,75,1,n1723-1,92,92,,,,,,,,,,
264.0,1.0,264.0,1.0,12672,48,38,5,n1756-1,93,93,2.0,2/4,I6,Bb,I,I6,I,,,M
264.0,1.0,264.0,1.0,12672,48,50,5,n1757-1,93,93,,,,,,,,,,
264.0,0.125,264.0,0.125,12672,6,77,1,n1740-1,93,93,,,,,,,,,,
264.125,0.125,264.125,0.125,12678,6,65,1,n1741-1,93,93,,,,,,,,,,
264.25,0.125,264.25,0.125,12684,6,64,1,n1742-1,93,93,,,,,,,,,,
264.375,0.125,264.375,0.125,12690,6,65,1,n1743-1,93,93,,,,,,,,,,
264.5,0.125,264.5,0.125,12696,6,67,1,n1744-1,93,93,,,,,,,,,,
264.625,0.125,264.625,0.125,12702,6,65,1,n1745-1,93,93,,,,,,,,,,
264.75,0.125,264.75,0.125,12708,6,68,1,n1746-1,93,93,,,,,,,,,,
264.875,0.125,264.875,0.125,12714,6,65,1,n1747-1,93,93,,,,,,,,,,
265.0,0.125,265.0,0.125,12720,6,69,1,n1748-1,93,93,,,,,,,,,,
265.125,0.125,265.125,0.125,12726,6,65,1,n1749-1,93,93,,,,,,,,,,
265.25,0.125,265.25,0.125,12732,6,70,1,n1750-1,93,93,,,,,,,,,,
265.375,0.125,265.375,0.125,12738,6,65,1,n1751-1,93,93,,,,,,,,,,
265.5,0.125,265.5,0.125,12744,6,72,1,n1752-1,93,93,,,,,,,,,,
265.625,0.125,265.625,0.125,12750,6,65,1,n1753-1,93,93,,,,,,,,,,
265.75,0.125,265.75,0.125,12756,6,73,1,n1754-1,93,93,,,,,,,,,,
265.875,0.125,265.875,0.125,12762,6,65,1,n1755-1,93,93,,,,,,,,,,
266.0,1.0,266.0,1.0,12768,48,74,1,n1759-1,94,94,,,,,,,,,,
266.0,0.125,266.0,0.125,12768,6,58,5,n1765-1,94,94,1.0,2/4,I,Bb,I,I,I,,,M
266.125,0.125,266.125,0.125,12774,6,60,5,n1766-1,94,94,,,,,,,,,,
266.25,0.125,266.25,0.125,12780,6,62,5,n1767-1,94,94,,,,,,,,,,
266.375,0.125,266.375,0.125,12786,6,60,5,n1768-1,94,94,,,,,,,,,,
266.5,0.125,266.5,0.125,12792,6,58,5,n1769-1,94,94,,,,,,,,,,
266.625,0.125,266.625,0.125,12798,6,60,5,n1770-1,94,94,,,,,,,,,,
266.75,0.125,266.75,0.125,12804,6,57,5,n1771-1,94,94,,,,,,,,,,
266.875,0.125,266.875,0.125,12810,6,58,5,n1772-1,94,94,,,,,,,,,,
267.0,0.125,267.0,0.125,12816,6,55,5,n1773-1,94,94,0.5,2/4,vi,Bb,I,vi,vi,,,m
267.125,0.125,267.125,0.125,12822,6,57,5,n1774-1,94,94,,,,,,,,,,
267.25,0.125,267.25,0.125,12828,6,53,5,n1775-1,94,94,,,,,,,,,,
267.375,0.125,267.375,0.125,12834,6,55,5,n1776-1,94,94,,,,,,,,,,
267.375,0.125,267.375,0.125,12834,6,86,1,n1761-1,94,94,,,,,,,,,,
267.5,0.125,267.5,0.125,12840,6,51,5,n1777-1,94,94,0.5,2/4,IV(+7),Bb,I,IV(+7),IV,,,M
267.5,0.375,267.5,0.375,12840,18,86,1,n1762-1,94,94,,,,,,,,,,
267.625,0.125,267.625,0.125,12846,6,53,5,n1778-1,94,94,,,,,,,,,,
267.75,0.125,267.75,0.125,12852,6,50,5,n1779-1,94,94,,,,,,,,,,
267.875,0.125,267.875,0.125,12858,6,51,5,n1780-1,94,94,,,,,,,,,,
267.875,0.0625,267.875,0.0625,12858,3,84,1,n1763-1,94,94,,,,,,,,,,
267.9375,0.0625,267.9375,0.0625,12861,3,86,1,n1764-1,94,94,,,,,,,,,,
268.0,1.0,268.0,1.0,12864,48,36,5,n1797-1,95,95,2.0,2/4,ii,Bb,I,ii,ii,,,m
268.0,1.0,268.0,1.0,12864,48,48,5,n1798-1,95,95,,,,,,,,,,
268.0,0.125,268.0,0.125,12864,6,87,1,n1781-1,95,95,,,,,,,,,,
268.125,0.125,268.125,0.125,12870,6,75,1,n1782-1,95,95,,,,,,,,,,
268.25,0.125,268.25,0.125,12876,6,74,1,n1783-1,95,95,,,,,,,,,,
268.375,0.125,268.375,0.125,12882,6,75,1,n1784-1,95,95,,,,,,,,,,
268.5,0.125,268.5,0.125,12888,6,77,1,n1785-1,95,95,,,,,,,,,,
268.625,0.125,268.625,0.125,12894,6,75,1,n1786-1,95,95,,,,,,,,,,
268.75,0.125,268.75,0.125,12900,6,78,1,n1787-1,95,95,,,,,,,,,,
268.875,0.125,268.875,0.125,12906,6,75,1,n1788-1,95,95,,,,,,,,,,
269.0,0.125,269.0,0.125,12912,6,79,1,n1789-1,95,95,,,,,,,,,,
269.125,0.125,269.125,0.125,12918,6,75,1,n1790-1,95,95,,,,,,,,,,
269.25,0.125,269.25,0.125,12924,6,81,1,n1791-1,95,95,,,,,,,,,,
269.375,0.125,269.375,0.125,12930,6,75,1,n1792-1,95,95,,,,,,,,,,
269.5,0.125,269.5,0.125,12936,6,82,1,n1793-1,95,95,,,,,,,,,,
269.625,0.125,269.625,0.125,12942,6,75,1,n1794-1,95,95,,,,,,,,,,
269.75,0.125,269.75,0.125,12948,6,83,1,n1795-1,95,95,,,,,,,,,,
269.875,0.125,269.875,0.125,12954,6,75,1,n1796-1,95,95,,,,,,,,,,
270.0,0.5,270.0,0.5,12960,24,84,1,n1800-1,96,96,,,,,,,,,,
270.0,0.125,270.0,0.125,12960,6,65,5,n1807-1,96,96,2.0,2/4,V7,Bb,I,V7,V,,,Mm7
270.125,0.125,270.125,0.125,12966,6,69,5,n1808-1,96,96,,,,,,,,,,
270.25,0.125,270.25,0.125,12972,6,72,5,n1809-1,96,96,,,,,,,,,,
270.375,0.125,270.375,0.125,12978,6,69,5,n1810-1,96,96,,,,,,,,,,
270.5,0.125,270.5,0.125,12984,6,65,5,n1811-1,96,96,,,,,,,,,,
270.625,0.125,270.625,0.125,12990,6,69,5,n1812-1,96,96,,,,,,,,,,
270.75,0.125,270.75,0.125,12996,6,72,5,n1813-1,96,96,,,,,,,,,,
270.75,0.25,270.75,0.25,12996,12,87,1,n1802-1,96,96,,,,,,,,,,
270.875,0.125,270.875,0.125,13002,6,69,5,n1814-1,96,96,,,,,,,,,,
271.0,0.25,271.0,0.25,13008,12,86,1,n1803-1,96,96,,,,,,,,,,
271.0,0.125,271.0,0.125,13008,6,65,5,n1815-1,96,96,,,,,,,,,,
271.125,0.125,271.125,0.125,13014,6,72,5,n1816-1,96,96,,,,,,,,,,
271.25,0.125,271.25,0.125,13020,6,75,5,n1817-1,96,96,,,,,,,,,,
271.25,0.25,271.25,0.25,13020,12,84,1,n1804-1,96,96,,,,,,,,,,
271.375,0.125,271.375,0.125,13026,6,72,5,n1818-1,96,96,,,,,,,,,,
271.5,0.125,271.5,0.125,13032,6,65,5,n1819-1,96,96,,,,,,,,,,
271.5,0.25,271.5,0.25,13032,12,82,1,n1805-1,96,96,,,,,,,,,,
271.625,0.125,271.625,0.125,13038,6,72,5,n1820-1,96,96,,,,,,,,,,
271.75,0.25,271.75,0.25,13044,12,81,1,n1806-1,96,96,,,,,,,,,,
271.75,0.125,271.75,0.125,13044,6,75,5,n1821-1,96,96,,,,,,,,,,
271.875,0.125,271.875,0.125,13050,6,72,5,n1822-1,96,96,,,,,,,,,,
272.0,0.125,272.0,0.125,13056,6,65,5,n1831-1,97,97,1.0,2/4,V(64),Bb,I,V(64),V,,,M
272.0,0.25,272.0,0.25,13056,12,84,1,n1823-1,97,97,,,,,,,,,,
272.125,0.125,272.125,0.125,13062,6,70,5,n1832-1,97,97,,,,,,,,,,
272.25,0.125,272.25,0.125,13068,6,74,5,n1833-1,97,97,,,,,,,,,,
272.25,0.25,272.25,0.25,13068,12,82,1,n1824-1,97,97,,,,,,,,,,
272.375,0.125,272.375,0.125,13074,6,70,5,n1834-1,97,97,,,,,,,,,,
272.5,0.125,272.5,0.125,13080,6,65,5,n1835-1,97,97,,,,,,,,,,
272.625,0.125,272.625,0.125,13086,6,70,5,n1836-1,97,97,,,,,,,,,,
272.75,0.125,272.75,0.125,13092,6,74,5,n1837-1,97,97,,,,,,,,,,
272.75,0.25,272.75,0.25,13092,12,89,1,n1826-1,97,97,,,,,,,,,,
272.875,0.125,272.875,0.125,13098,6,70,5,n1838-1,97,97,,,,,,,,,,
