xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,volta,phraseend,phrase_type
1,1,0.0,2.0,0.0,2.0,0,48,51,5,n11-1,Eb.I{,4.0,3/4,,{,1
1,1,0.0,1.0,0.0,1.0,0,24,67,1,n1-1,,,,,,0
1,1,0.0,1.0,0.0,1.0,0,24,70,1,n2-1,,,,,,0
1,1,1.0,0.5,1.0,0.5,24,12,65,1,n3-1,,,,,,0
1,1,1.0,0.5,1.0,0.5,24,12,68,1,n4-1,,,,,,0
1,1,1.5,0.5,1.5,0.5,36,12,67,1,n6-1,,,,,,0
1,1,1.5,0.5,1.5,0.5,36,12,63,1,n5-1,,,,,,0
1,1,2.0,0.5,2.0,0.5,48,12,68,1,n7-1,,,,,,0
1,1,2.0,0.5,2.0,0.5,48,12,72,1,n8-1,,,,,,0
1,1,2.5,0.5,2.5,0.5,60,12,70,1,n10-1,,,,,,0
1,1,2.5,0.5,2.5,0.5,60,12,67,1,n9-1,,,,,,0
2,2,3.0,1.0,3.0,1.0,72,24,70,1,n14-1,,,,,,0
2,2,3.0,1.0,3.0,1.0,72,24,67,1,n13-1,,,,,,0
2,2,3.0,1.0,3.0,1.0,72,24,51,5,n19-1,,,,,,0
2,2,4.0,1.0,4.0,1.0,96,24,65,1,n15-1,,,,,,0
2,2,4.0,1.0,4.0,1.0,96,24,53,5,n20-1,viio6,,,,,0
2,2,4.0,1.0,4.0,1.0,96,24,68,1,n16-1,,,,,,0
2,2,5.0,1.0,5.0,1.0,120,24,67,1,n18-1,,,,,,0
2,2,5.0,1.0,5.0,1.0,120,24,63,1,n17-1,,,,,,0
2,2,5.0,1.0,5.0,1.0,120,24,55,5,n21-1,I6,,,,,0
3,3,6.0,1.0,6.0,1.0,144,24,64,1,n22-1,,,,,,0
3,3,6.0,1.0,6.0,1.0,144,24,61,5,n30-1,,,,,,0
3,3,6.0,1.0,6.0,1.0,144,24,58,5,n29-1,#viio43/ii,,,,,0
3,3,7.0,1.0,7.0,1.0,168,24,60,5,n32-1,,,,,,0
3,3,7.0,0.5,7.0,0.5,168,12,65,1,n23-1,,,,,,0
3,3,7.0,1.0,7.0,1.0,168,24,56,5,n31-1,ii6,,,,,0
3,3,7.5,0.5,7.5,0.5,180,12,72,1,n24-1,,,,,,0
3,3,8.0,0.5,8.0,0.5,192,12,68,1,n26-1,,,,,,0
3,3,8.0,0.0,8.0,0.0,192,0,70,1,n25-1,,,,,,0
3,3,8.5,0.25,8.5,0.25,204,6,67,1,n27-1,,,,,,0
3,3,8.75,0.25,8.75,0.25,210,6,65,1,n28-1,,,,,,0
4,4,9.0,1.0,9.0,1.0,216,24,63,1,n35-1,,,,,,0
4,4,9.0,0.25,9.0,0.25,216,6,45,5,n52-1,V(64)},1.0,3/4,,},3
4,4,9.0,1.0,9.0,1.0,216,24,55,1,n34-1,,,,,,0
4,4,9.25,0.25,9.25,0.25,222,6,46,5,n53-1,,,,,,0
4,4,9.5,0.25,9.5,0.25,228,6,48,5,n54-1,,,,,,0
4,4,9.75,0.25,9.75,0.25,234,6,46,5,n55-1,,,,,,0
4,4,10.0,0.25,10.0,0.25,240,6,53,1,n36-1,,,,,,0
4,4,10.0,1.0,10.0,1.0,240,24,46,5,n56-1,V|HC,,,,,0
4,4,10.0,0.25,10.0,0.25,240,6,62,1,n37-1,,,,,,0
4,4,10.375,0.125,10.375,0.125,249,3,58,1,n39-1,,,,,,0
4,4,10.5,0.125,10.5,0.125,252,3,62,1,n40-1,,,,,,0
4,4,10.625,0.125,10.625,0.125,255,3,60,1,n41-1,,,,,,0
4,4,10.75,0.125,10.75,0.125,258,3,63,1,n42-1,,,,,,0
4,4,10.875,0.125,10.875,0.125,261,3,62,1,n43-1,,,,,,0
4,4,11.0,0.125,11.0,0.125,264,3,65,1,n44-1,,,,,,0
4,4,11.125,0.125,11.125,0.125,267,3,63,1,n45-1,,,,,,0
4,4,11.25,0.125,11.25,0.125,270,3,67,1,n46-1,,,,,,0
4,4,11.375,0.125,11.375,0.125,273,3,65,1,n47-1,,,,,,0
4,4,11.5,0.125,11.5,0.125,276,3,68,1,n48-1,,,,,,0
4,4,11.625,0.125,11.625,0.125,279,3,67,1,n49-1,,,,,,0
4,4,11.75,0.125,11.75,0.125,282,3,70,1,n50-1,,,,,,0
4,4,11.875,0.125,11.875,0.125,285,3,68,1,n51-1,,,,,,0
5,5,12.0,1.0,12.0,1.0,288,24,39,5,n71-1,I{,2.0,3/4,,{,1
5,5,12.0,1.0,12.0,1.0,288,24,51,5,n72-1,,,,,,0
5,5,12.0,1.0,12.0,1.0,288,24,67,2,n70-1,,,,,,0
5,5,12.0,0.75,12.0,0.75,288,18,70,1,n59-1,,,,,,0
5,5,12.0,0.0,12.0,0.0,288,0,72,1,n58-1,,,,,,0
5,5,12.75,0.125,12.75,0.125,306,3,72,1,n60-1,,,,,,0
5,5,12.875,0.125,12.875,0.125,309,3,70,1,n61-1,,,,,,0
5,5,13.0,0.25,13.0,0.25,312,6,68,1,n62-1,,,,,,0
5,5,13.25,0.25,13.25,0.25,318,6,67,1,n63-1,,,,,,0
5,5,13.5,0.25,13.5,0.25,324,6,65,1,n64-1,,,,,,0
5,5,13.75,0.25,13.75,0.25,330,6,63,1,n65-1,,,,,,0
5,5,14.0,1.0,14.0,1.0,336,24,51,5,n74-1,vi6,,,,,0
5,5,14.0,0.25,14.0,0.25,336,6,79,1,n66-1,,,,,,0
5,5,14.0,1.0,14.0,1.0,336,24,60,5,n75-1,,,,,,0
5,5,14.25,0.25,14.25,0.25,342,6,74,1,n67-1,,,,,,0
5,5,14.5,0.25,14.5,0.25,348,6,75,1,n68-1,,,,,,0
5,5,14.75,0.25,14.75,0.25,354,6,72,1,n69-1,,,,,,0
6,6,15.0,1.0,15.0,1.0,360,24,70,1,n76-1,,,,,,0
6,6,15.0,1.0,15.0,1.0,360,24,60,5,n85-1,,,,,,0
6,6,15.0,1.0,15.0,1.0,360,24,53,5,n84-1,ii(4),,,,,0
6,6,16.0,0.75,16.0,0.75,384,18,68,1,n77-1,,,,,,0
6,6,16.0,1.0,16.0,1.0,384,24,62,5,n87-1,,,,,,0
6,6,16.0,1.0,16.0,1.0,384,24,58,5,n86-1,V7,,,,,0
6,6,16.75,0.125,16.75,0.125,402,3,67,1,n78-1,,,,,,0
6,6,16.875,0.125,16.875,0.125,405,3,68,1,n79-1,,,,,,0
6,6,17.0,0.25,17.0,0.25,408,6,67,1,n80-1,,,,,,0
6,6,17.0,1.0,17.0,1.0,408,24,60,5,n88-1,vi|DC,,,,,0
6,6,17.0,1.0,17.0,1.0,408,24,63,5,n89-1,,,,,,0
6,6,17.25,0.25,17.25,0.25,414,6,75,1,n81-1,,,,,,0
6,6,17.5,0.25,17.5,0.25,420,6,74,1,n82-1,,,,,,0
6,6,17.75,0.25,17.75,0.25,426,6,73,1,n83-1,,,,,,0
7,7,18.0,0.25,18.0,0.25,432,6,71,1,n90-1,,,,,,0
7,7,18.0,1.0,18.0,1.0,432,24,56,5,n102-1,,,,,,0
7,7,18.0,1.0,18.0,1.0,432,24,44,5,n101-1,ii6,,,,,0
7,7,18.25,0.0,18.25,0.0,438,0,74,1,n91-1,,,,,,0
7,7,18.25,0.25,18.25,0.25,438,6,72,1,n92-1,,,,,,0
7,7,18.5,0.25,18.5,0.25,444,6,68,1,n94-1,,,,,,0
7,7,18.5,0.0,18.5,0.0,444,0,70,1,n93-1,,,,,,0
7,7,18.75,0.25,18.75,0.25,450,6,65,1,n96-1,,,,,,0
7,7,18.75,0.0,18.75,0.0,450,0,67,1,n95-1,,,,,,0
7,7,19.0,2.0,19.0,2.0,456,48,46,6,n105-1,V(64),,,,,0
7,7,19.0,1.0,19.0,1.0,456,24,55,5,n103-1,,,,,,0
7,7,19.0,1.5,19.0,1.5,456,36,63,1,n97-1,,,,,,0
7,7,20.0,1.0,20.0,1.0,480,24,56,5,n104-1,V7,,,,,0
7,7,20.5,0.5,20.5,0.5,492,12,62,2,n100-1,,,,,,0
7,7,20.5,0.25,20.5,0.25,492,6,67,1,n98-1,,,,,,0
7,7,20.75,0.25,20.75,0.25,498,6,65,1,n99-1,,,,,,0
8,8,21.0,1.0,21.0,1.0,504,24,63,1,n106-1,,,,,,0
8,8,21.0,0.25,21.0,0.25,504,6,51,5,n114-1,I[I|PAC}{,3.0,3/4,,}{,2
8,8,21.25,0.25,21.25,0.25,510,6,55,5,n115-1,,,,,,0
8,8,21.5,0.25,21.5,0.25,516,6,58,5,n116-1,,,,,,0
8,8,21.75,0.25,21.75,0.25,522,6,55,5,n117-1,,,,,,0
8,8,22.0,0.25,22.0,0.25,528,6,51,5,n118-1,,,,,,0
8,8,22.25,0.25,22.25,0.25,534,6,55,5,n119-1,,,,,,0
8,8,22.5,0.25,22.5,0.25,540,6,58,5,n120-1,,,,,,0
8,8,22.5,0.5,22.5,0.5,540,12,70,1,n109-1,,,,,,0
8,8,22.5,0.5,22.5,0.5,540,12,67,1,n108-1,,,,,,0
8,8,22.75,0.25,22.75,0.25,546,6,55,5,n121-1,,,,,,0
8,8,23.0,0.25,23.0,0.25,552,6,51,5,n122-1,,,,,,0
8,8,23.0,0.5,23.0,0.5,552,12,67,1,n110-1,,,,,,0
8,8,23.0,0.5,23.0,0.5,552,12,70,1,n111-1,,,,,,0
8,8,23.25,0.25,23.25,0.25,558,6,55,5,n123-1,,,,,,0
8,8,23.5,0.5,23.5,0.5,564,12,70,1,n113-1,,,,,,0
8,8,23.5,0.5,23.5,0.5,564,12,67,1,n112-1,,,,,,0
8,8,23.5,0.25,23.5,0.25,564,6,58,5,n124-1,,,,,,0
8,8,23.75,0.25,23.75,0.25,570,6,55,5,n125-1,,,,,,0
9,9,24.0,2.0,24.0,2.0,576,48,68,2,n134-1,,,,,,0
9,9,24.0,0.25,24.0,0.25,576,6,51,5,n135-1,viio6(2),,,,,0
9,9,24.0,0.5,24.0,0.5,576,12,75,1,n126-1,,,,,,0
9,9,24.25,0.25,24.25,0.25,582,6,53,5,n136-1,,,,,,0
9,9,24.5,0.25,24.5,0.25,588,6,56,5,n137-1,viio6,,,,,0
9,9,24.5,1.0,24.5,1.0,588,24,74,1,n127-1,,,,,,0
9,9,24.75,0.25,24.75,0.25,594,6,53,5,n138-1,,,,,,0
9,9,25.0,0.25,25.0,0.25,600,6,51,5,n139-1,,,,,,0
9,9,25.25,0.25,25.25,0.25,606,6,53,5,n140-1,,,,,,0
9,9,25.5,0.25,25.5,0.25,612,6,56,5,n141-1,,,,,,0
9,9,25.5,0.25,25.5,0.25,612,6,82,1,n128-1,,,,,,0
9,9,25.75,0.25,25.75,0.25,618,6,53,5,n142-1,,,,,,0
9,9,25.75,0.25,25.75,0.25,618,6,80,1,n129-1,,,,,,0
9,9,26.0,0.25,26.0,0.25,624,6,51,5,n143-1,,,,,,0
9,9,26.0,0.25,26.0,0.25,624,6,79,1,n130-1,,,,,,0
9,9,26.25,0.25,26.25,0.25,630,6,53,5,n144-1,,,,,,0
9,9,26.25,0.25,26.25,0.25,630,6,77,1,n131-1,,,,,,0
9,9,26.5,0.25,26.5,0.25,636,6,56,5,n145-1,,,,,,0
9,9,26.5,0.25,26.5,0.25,636,6,75,1,n132-1,,,,,,0
9,9,26.75,0.25,26.75,0.25,642,6,74,1,n133-1,,,,,,0
9,9,26.75,0.25,26.75,0.25,642,6,53,5,n146-1,,,,,,0
10,10,27.0,0.0,27.0,0.0,648,0,77,1,n147-1,,,,,,0
10,10,27.0,0.75,27.0,0.75,648,18,75,1,n148-1,,,,,,0
10,10,27.0,0.25,27.0,0.25,648,6,51,5,n158-1,I,,,,,0
10,10,27.25,0.25,27.25,0.25,654,6,55,5,n159-1,,,,,,0
10,10,27.5,0.25,27.5,0.25,660,6,58,5,n160-1,,,,,,0
10,10,27.75,0.25,27.75,0.25,666,6,55,5,n161-1,,,,,,0
10,10,27.75,0.125,27.75,0.125,666,3,74,1,n149-1,,,,,,0
10,10,27.875,0.125,27.875,0.125,669,3,72,1,n150-1,,,,,,0
10,10,28.0,0.5,28.0,0.5,672,12,70,1,n151-1,,,,,,0
10,10,28.0,0.25,28.0,0.25,672,6,51,5,n162-1,,,,,,0
10,10,28.25,0.25,28.25,0.25,678,6,55,5,n163-1,,,,,,0
10,10,28.5,0.5,28.5,0.5,684,12,67,1,n152-1,,,,,,0
10,10,28.5,0.25,28.5,0.25,684,6,58,5,n164-1,,,,,,0
10,10,28.5,0.5,28.5,0.5,684,12,70,1,n153-1,,,,,,0
10,10,28.75,0.25,28.75,0.25,690,6,55,5,n165-1,,,,,,0
10,10,29.0,0.5,29.0,0.5,696,12,70,1,n155-1,,,,,,0
10,10,29.0,0.5,29.0,0.5,696,12,67,1,n154-1,,,,,,0
10,10,29.0,0.25,29.0,0.25,696,6,51,5,n166-1,,,,,,0
10,10,29.25,0.25,29.25,0.25,702,6,55,5,n167-1,,,,,,0
10,10,29.5,0.25,29.5,0.25,708,6,58,5,n168-1,,,,,,0
10,10,29.5,0.5,29.5,0.5,708,12,67,1,n156-1,,,,,,0
10,10,29.5,0.5,29.5,0.5,708,12,70,1,n157-1,,,,,,0
10,10,29.75,0.25,29.75,0.25,714,6,55,5,n169-1,,,,,,0
11,11,30.0,0.5,30.0,0.5,720,12,75,1,n170-1,,,,,,0
11,11,30.0,0.25,30.0,0.25,720,6,51,5,n179-1,viio6(2),,,,,0
11,11,30.0,2.0,30.0,2.0,720,48,68,2,n178-1,,,,,,0
11,11,30.25,0.25,30.25,0.25,726,6,53,5,n180-1,,,,,,0
11,11,30.5,1.0,30.5,1.0,732,24,74,1,n171-1,,,,,,0
11,11,30.5,0.25,30.5,0.25,732,6,56,5,n181-1,viio6,,,,,0
11,11,30.75,0.25,30.75,0.25,738,6,53,5,n182-1,,,,,,0
11,11,31.0,0.25,31.0,0.25,744,6,51,5,n183-1,,,,,,0
11,11,31.25,0.25,31.25,0.25,750,6,53,5,n184-1,,,,,,0
11,11,31.5,0.25,31.5,0.25,756,6,82,1,n172-1,,,,,,0
11,11,31.5,0.25,31.5,0.25,756,6,56,5,n185-1,,,,,,0
11,11,31.75,0.25,31.75,0.25,762,6,53,5,n186-1,,,,,,0
11,11,31.75,0.25,31.75,0.25,762,6,80,1,n173-1,,,,,,0
11,11,32.0,0.25,32.0,0.25,768,6,79,1,n174-1,,,,,,0
11,11,32.0,0.25,32.0,0.25,768,6,51,5,n187-1,,,,,,0
11,11,32.25,0.25,32.25,0.25,774,6,53,5,n188-1,,,,,,0
11,11,32.25,0.25,32.25,0.25,774,6,77,1,n175-1,,,,,,0
11,11,32.5,0.25,32.5,0.25,780,6,56,5,n189-1,,,,,,0
11,11,32.5,0.25,32.5,0.25,780,6,75,1,n176-1,,,,,,0
11,11,32.75,0.25,32.75,0.25,786,6,53,5,n190-1,,,,,,0
11,11,32.75,0.25,32.75,0.25,786,6,74,1,n177-1,,,,,,0
12,12,33.0,1.0,33.0,1.0,792,24,55,5,n207-1,,,,,,0
12,12,33.0,1.0,33.0,1.0,792,24,51,5,n206-1,I],,,,,0
12,12,33.0,0.5,33.0,0.5,792,12,75,1,n191-1,,,,,,0
12,12,33.5,0.0,33.5,0.0,804,0,77,1,n192-1,,,,,,0
12,12,33.5,0.125,33.5,0.125,804,3,75,1,n195-1,,,,,,0
12,12,33.5,0.0,33.5,0.0,804,0,75,1,n193-1,,,,,,0
12,12,33.5,0.0,33.5,0.0,804,0,74,1,n194-1,,,,,,0
12,12,33.625,0.125,33.625,0.125,807,3,77,1,n196-1,,,,,,0
12,12,33.75,0.125,33.75,0.125,810,3,79,1,n197-1,,,,,,0
12,12,33.875,0.125,33.875,0.125,813,3,75,1,n198-1,,,,,,0
12,12,34.0,0.5,34.0,0.5,816,12,70,1,n199-1,,,,,,0
12,12,34.5,0.5,34.5,0.5,828,12,55,5,n209-1,I6,,,,,0
12,12,34.5,0.5,34.5,0.5,828,12,58,5,n210-1,,,,,,0
12,12,34.5,0.5,34.5,0.5,828,12,67,1,n200-1,,,,,,0
12,12,34.5,0.5,34.5,0.5,828,12,70,1,n201-1,,,,,,0
12,12,35.0,0.5,35.0,0.5,840,12,68,1,n203-1,,,,,,0
12,12,35.0,0.5,35.0,0.5,840,12,65,1,n202-1,,,,,,0
12,12,35.0,0.5,35.0,0.5,840,12,56,5,n211-1,ii6,,,,,0
12,12,35.0,0.5,35.0,0.5,840,12,60,5,n212-1,,,,,,0
12,12,35.5,0.5,35.5,0.5,852,12,63,1,n204-1,,,,,,0
12,12,35.5,0.5,35.5,0.5,852,12,57,5,n213-1,vii%7/V,,,,,0
12,12,35.5,0.5,35.5,0.5,852,12,67,1,n205-1,,,,,,0
12,12,35.5,0.5,35.5,0.5,852,12,60,5,n214-1,,,,,,0
13,13,36.0,1.0,36.0,1.0,864,24,58,5,n220-1,V(64)},1.0,3/4,,},3
13,13,36.0,1.0,36.0,1.0,864,24,63,2,n218-1,,,,,,0
13,13,36.0,0.75,36.0,0.75,864,18,70,1,n215-1,,,,,,0
13,13,36.75,0.25,36.75,0.25,882,6,67,1,n216-1,,,,,,0
13,13,37.0,1.0,37.0,1.0,888,24,65,1,n217-1,,,,,,0
13,13,37.0,1.0,37.0,1.0,888,24,62,2,n219-1,V|HC,,,,,0
13,13,37.5,0.5,37.5,0.5,900,12,58,5,n222-1,,,,,,0
13,13,38.0,0.5,38.0,0.5,912,12,53,5,n223-1,,,,,,0
13,13,38.5,0.5,38.5,0.5,924,12,50,5,n224-1,,,,,,0
14,14,39.0,1.5,39.0,1.5,936,36,77,1,n226-1,,,,,,0
14,14,39.0,0.0,39.0,0.0,936,0,65,1,n225-1,,,,,,0
14,14,39.0,0.5,39.0,0.5,936,12,46,5,n233-1,V.I{,2.0,3/4,,{,1
14,14,39.5,0.5,39.5,0.5,948,12,50,5,n234-1,,,,,,0
14,14,40.0,0.5,40.0,0.5,960,12,53,5,n235-1,,,,,,0
14,14,40.5,0.5,40.5,0.5,972,12,58,5,n236-1,,,,,,0
14,14,40.5,0.125,40.5,0.125,972,3,75,1,n227-1,,,,,,0
14,14,40.625,0.125,40.625,0.125,975,3,74,1,n228-1,,,,,,0
14,14,40.75,0.125,40.75,0.125,978,3,72,1,n229-1,,,,,,0
14,14,40.875,0.125,40.875,0.125,981,3,70,1,n230-1,,,,,,0
14,14,41.0,0.5,41.0,0.5,984,12,63,6,n238-1,V2,,,,,0
14,14,41.0,0.5,41.0,0.5,984,12,69,1,n231-1,,,,,,0
14,14,41.0,1.0,41.0,1.0,984,24,65,5,n237-1,,,,,,0
14,14,41.5,0.5,41.5,0.5,996,12,62,6,n239-1,I6,,,,,0
14,14,41.5,0.5,41.5,0.5,996,12,70,1,n232-1,,,,,,0
15,15,42.0,0.5,42.0,0.5,1008,12,60,5,n249-1,viio6,,,,,0
15,15,42.0,0.5,42.0,0.5,1008,12,63,5,n250-1,,,,,,0
15,15,42.0,0.5,42.0,0.5,1008,12,72,1,n240-1,,,,,,0
15,15,42.5,0.5,42.5,0.5,1020,12,58,5,n251-1,I,,,,,0
15,15,42.5,0.125,42.5,0.125,1020,3,75,1,n241-1,,,,,,0
15,15,42.5,0.5,42.5,0.5,1020,12,62,5,n252-1,,,,,,0
15,15,42.625,0.125,42.625,0.125,1023,3,74,1,n242-1,,,,,,0
15,15,42.75,0.125,42.75,0.125,1026,3,72,1,n243-1,,,,,,0
15,15,42.875,0.125,42.875,0.125,1029,3,74,1,n244-1,,,,,,0
15,15,43.0,0.5,43.0,0.5,1032,12,75,1,n245-1,,,,,,0
15,15,43.0,1.0,43.0,1.0,1032,24,60,5,n254-1,,,,,,0
15,15,43.0,1.0,43.0,1.0,1032,24,57,5,n253-1,V65,,,,,0
15,15,43.5,0.5,43.5,0.5,1044,12,65,1,n246-1,,,,,,0
15,15,44.0,0.5,44.0,0.5,1056,12,65,1,n247-1,,,,,,0
15,15,44.5,0.5,44.5,0.5,1068,12,65,1,n248-1,,,,,,0
16,16,45.0,1.5,45.0,1.5,1080,36,75,1,n256-1,V7,,,,,0
16,16,45.5,0.5,45.5,0.5,1092,12,53,5,n264-1,,,,,,0
16,16,46.0,0.5,46.0,0.5,1104,12,57,5,n265-1,,,,,,0
16,16,46.5,0.125,46.5,0.125,1116,3,77,1,n257-1,,,,,,0
16,16,46.5,0.5,46.5,0.5,1116,12,60,5,n266-1,,,,,,0
16,16,46.625,0.125,46.625,0.125,1119,3,75,1,n258-1,,,,,,0
16,16,46.75,0.125,46.75,0.125,1122,3,74,1,n259-1,,,,,,0
16,16,46.875,0.125,46.875,0.125,1125,3,72,1,n260-1,,,,,,0
16,16,47.0,0.5,47.0,0.5,1128,12,62,5,n267-1,I6,,,,,0
16,16,47.0,0.5,47.0,0.5,1128,12,70,1,n261-1,,,,,,0
16,16,47.5,0.5,47.5,0.5,1140,12,63,5,n268-1,V2,,,,,0
16,16,47.5,1.0,47.5,1.0,1140,24,65,6,n269-1,,,,,,0
16,16,47.5,0.5,47.5,0.5,1140,12,69,1,n262-1,,,,,,0
16,16,47.5,0.5,47.5,0.5,1140,12,72,2,n263-1,,,,,,0
17,17,48.0,0.5,48.0,0.5,1152,12,62,5,n279-1,I,,,,,0
17,17,48.0,0.5,48.0,0.5,1152,12,70,2,n276-1,,,,,,0
17,17,48.0,0.5,48.0,0.5,1152,12,74,1,n270-1,,,,,,0
17,17,48.5,0.125,48.5,0.125,1164,3,77,1,n271-1,,,,,,0
17,17,48.5,0.5,48.5,0.5,1164,12,72,2,n277-1,,,,,,0
17,17,48.5,0.5,48.5,0.5,1164,12,60,5,n281-1,V43,,,,,0
17,17,48.5,0.5,48.5,0.5,1164,12,63,5,n282-1,,,,,,0
17,17,48.625,0.125,48.625,0.125,1167,3,75,1,n272-1,,,,,,0
17,17,48.75,0.125,48.75,0.125,1170,3,74,1,n273-1,,,,,,0
17,17,48.875,0.125,48.875,0.125,1173,3,75,1,n274-1,,,,,,0
17,17,49.0,0.5,49.0,0.5,1176,12,58,5,n283-1,I,,,,,0
17,17,49.0,0.5,49.0,0.5,1176,12,77,1,n275-1,,,,,,0
17,17,49.0,0.5,49.0,0.5,1176,12,74,2,n278-1,,,,,,0
17,17,49.0,0.5,49.0,0.5,1176,12,62,5,n284-1,,,,,,0
17,17,49.5,0.5,49.5,0.5,1188,12,46,5,n285-1,,,,,,0
17,17,50.0,0.5,50.0,0.5,1200,12,46,5,n286-1,,,,,,0
17,17,50.5,0.5,50.5,0.5,1212,12,46,5,n287-1,,,,,,0
18,18,51.0,1.5,51.0,1.5,1224,36,80,1,n288-1,viio/IV,,,,,0
18,18,51.5,0.5,51.5,0.5,1236,12,50,5,n296-1,,,,,,0
18,18,52.0,0.5,52.0,0.5,1248,12,53,5,n297-1,,,,,,0
18,18,52.5,0.125,52.5,0.125,1260,3,79,1,n289-1,,,,,,0
18,18,52.5,0.5,52.5,0.5,1260,12,56,5,n298-1,,,,,,0
18,18,52.625,0.125,52.625,0.125,1263,3,77,1,n290-1,,,,,,0
18,18,52.75,0.125,52.75,0.125,1266,3,75,1,n291-1,,,,,,0
18,18,52.875,0.125,52.875,0.125,1269,3,74,1,n292-1,,,,,,0
18,18,53.0,0.5,53.0,0.5,1272,12,55,5,n299-1,IV6,,,,,0
18,18,53.0,0.5,53.0,0.5,1272,12,75,1,n293-1,,,,,,0
18,18,53.5,0.5,53.5,0.5,1284,12,50,5,n300-1,V6/IV,,,,,0
18,18,53.5,0.5,53.5,0.5,1284,12,77,1,n294-1,,,,,,0
19,19,54.0,1.5,54.0,1.5,1296,36,78,1,n301-1,IV(#2),,,,,0
19,19,54.5,0.5,54.5,0.5,1308,12,58,5,n310-1,,,,,,0
19,19,54.5,0.5,54.5,0.5,1308,12,51,5,n309-1,,,,,,0
19,19,55.0,0.5,55.0,0.5,1320,12,58,5,n312-1,,,,,,0
19,19,55.0,0.5,55.0,0.5,1320,12,51,5,n311-1,,,,,,0
19,19,55.5,0.25,55.5,0.25,1332,6,80,1,n302-1,,,,,,0
19,19,55.5,0.5,55.5,0.5,1332,12,51,5,n313-1,ii6(#7),,,,,0
19,19,55.5,0.5,55.5,0.5,1332,12,59,5,n314-1,,,,,,0
19,19,55.75,0.25,55.75,0.25,1338,6,79,1,n303-1,,,,,,0
19,19,56.0,0.25,56.0,0.25,1344,6,77,1,n304-1,,,,,,0
19,19,56.0,0.5,56.0,0.5,1344,12,60,5,n316-1,,,,,,0
19,19,56.0,0.5,56.0,0.5,1344,12,51,5,n315-1,ii6,,,,,0
19,19,56.25,0.25,56.25,0.25,1350,6,75,1,n305-1,,,,,,0
19,19,56.5,0.5,56.5,0.5,1356,12,51,5,n317-1,viio64,,,,,0
19,19,56.5,0.5,56.5,0.5,1356,12,57,5,n318-1,,,,,,0
19,19,56.5,0.25,56.5,0.25,1356,6,74,1,n306-1,,,,,,0
19,19,56.75,0.25,56.75,0.25,1362,6,72,1,n307-1,,,,,,0
20,20,57.0,0.5,57.0,0.5,1368,12,50,5,n331-1,I6,,,,,0
20,20,57.0,0.5,57.0,0.5,1368,12,58,5,n332-1,,,,,,0
20,20,57.0,0.16666667,57.0,0.16666667,1368,4,77,2,n324-1,,,,,,0
20,20,57.166668,0.16666667,57.166668,0.16666667,1372,4,76,2,n325-1,,,,,,0
20,20,57.333332,0.16666667,57.333332,0.16666667,1376,4,77,2,n326-1,,,,,,0
20,20,57.5,0.5,57.5,0.5,1380,12,58,5,n334-1,,,,,,0
20,20,57.5,0.16666667,57.5,0.16666667,1380,4,79,2,n327-1,,,,,,0
20,20,57.5,0.5,57.5,0.5,1380,12,51,5,n333-1,IV,,,,,0
20,20,57.666668,0.16666667,57.666668,0.16666667,1384,4,67,2,n328-1,,,,,,0
20,20,57.833332,0.16666667,57.833332,0.16666667,1388,4,75,2,n329-1,,,,,,0
20,20,58.0,1.0,58.0,1.0,1392,24,70,1,n319-1,,,,,,0
20,20,58.0,0.5,58.0,0.5,1392,12,53,5,n335-1,V(64),,,,,0
20,20,58.0,0.5,58.0,0.5,1392,12,62,5,n336-1,,,,,,0
20,20,58.5,0.5,58.5,0.5,1404,12,62,5,n338-1,,,,,,0
20,20,58.5,0.5,58.5,0.5,1404,12,53,5,n337-1,,,,,,0
20,20,59.0,1.0,59.0,1.0,1416,24,69,2,n330-1,,,,,,0
20,20,59.0,0.5,59.0,0.5,1416,12,63,5,n340-1,,,,,,0
20,20,59.0,0.5,59.0,0.5,1416,12,53,5,n339-1,V7,,,,,0
20,20,59.0,0.25,59.0,0.25,1416,6,74,1,n320-1,,,,,,0
20,20,59.25,0.25,59.25,0.25,1422,6,72,1,n321-1,,,,,,0
20,20,59.5,0.5,59.5,0.5,1428,12,53,5,n341-1,,,,,,0
20,20,59.5,0.5,59.5,0.5,1428,12,63,5,n342-1,,,,,,0
20,20,59.5,0.25,59.5,0.25,1428,6,70,1,n322-1,,,,,,0
20,20,59.75,0.25,59.75,0.25,1434,6,72,1,n323-1,,,,,,0
21,21,60.0,1.0,60.0,1.0,1440,24,70,1,n343-1,,,,,,0
21,21,60.0,0.25,60.0,0.25,1440,6,62,5,n352-1,,,,,,0
21,21,60.0,0.25,60.0,0.25,1440,6,58,5,n351-1,I|PAC}{,1.0,3/4,,}{,2
21,21,60.25,0.25,60.25,0.25,1446,6,58,5,n353-1,,,,,,0
21,21,60.5,0.25,60.5,0.25,1452,6,62,5,n354-1,,,,,,0
21,21,60.75,0.25,60.75,0.25,1458,6,65,5,n355-1,,,,,,0
21,21,61.0,0.25,61.0,0.25,1464,6,63,5,n356-1,V2,,,,,0
21,21,61.25,0.25,61.25,0.25,1470,6,65,5,n357-1,,,,,,0
21,21,61.5,0.5,61.5,0.5,1476,12,77,1,n346-1,,,,,,0
